noisy_motion_x,noisy_motion_y,noisy_motion_theta,noisy_motion_cov_xx,noisy_motion_cov_xy,noisy_motion_cov_xtheta,noisy_motion_cov_yy,noisy_motion_cov_ytheta,noisy_motion_cov_thetatheta,kalman_prediction_x,kalman_prediction_y,kalman_prediction_theta,lidar_x,lidar_y,lidar_theta,lidar_cov_xx,lidar_cov_xy,lidar_cov_xtheta,lidar_cov_yy,lidar_cov_ytheta,lidar_cov_thetatheta,ground_truth_x,ground_truth_y,ground_truth_theta,alpha,ekf_pos_x,ekf_pos_y,ekf_pos_theta,ukf_pos_x,ukf_pos_y,ukf_pos_theta
5.94254152019857E-06,-2.42160749621689E-05,-0.000198167501367,2.70370791727315E-11,-1.10177082734975E-10,-9.016125623873E-10,4.48975634448345E-10,3.67410413204539E-09,3.00663103303123E-08,-0.000850482203532,0.00427841860801,0.033117707818747,-0.00018160222233,0.003848759803279,0.033115951291017,1.99845953829936E-06,3.94367116740568E-09,0,6.15379576629493E-07,0,6.76503617569324E-08,-0.000930966703946,-0.000930966703946,0.03623470422915,4,-0.001694436124478,-0.000455836102294,8.1865508821602E-05,-0.001757831651202,-0.000472898500391,8.59745452377503E-05
-6.98605299476185E-06,2.83114586636657E-05,0.000233027589275,2.73285109819721E-11,-1.10750658643966E-10,-9.11572928252724E-10,4.48824616361421E-10,3.69421160328898E-09,3.04065324030489E-08,-0.000856091268361,0.00430114986375,0.033304803073406,-0.001493579257468,0.003400962651359,0.033223239625218,1.72454792846111E-06,-1.55823443037662E-08,0,5.69735448152642E-07,0,6.13774204794026E-08,-0.000932273620896,-0.000932273620896,0.036278297900311,4,0.000873189808165,-0.000291291202213,0.000125985157291,0.000809442967489,-0.000308434755776,0.000130091712755
1.23244348060325E-07,-4.96699840368819E-07,-4.11201790484483E-06,2.76233064200326E-11,-1.11327523588667E-10,-9.21644927043275E-10,4.48672488051471E-10,3.71441588598032E-09,3.07504599561526E-08,-0.000855661928654,0.004299419466406,0.033290479332209,0.000536696375234,0.003630487015636,0.033279395841938,1.95896177501709E-06,4.22516279741103E-08,0,5.92859407788637E-07,0,6.62037322740616E-08,-0.000933587567877,-0.000933587567877,0.036322137422416,4,0.00018976484183,-0.000547011046654,0.000170354752523,0.000126315045881,-0.0005640934199,0.000174466410199
-5.52469282411039E-06,2.21403115574503E-05,0.000184357355465,2.79272768105576E-11,-1.11919078171763E-10,-9.31924759584035E-10,4.48517750717414E-10,3.73470587788915E-09,3.10980468043454E-08,-0.000861503998749,0.004322831518948,0.033485427498818,0.000234367128362,0.003402119343562,0.033518801400331,1.80594668108824E-06,-1.05603203959248E-09,0,5.98707686094713E-07,0,6.14348962812983E-08,-0.000934908724477,-0.000934908724477,0.03636622401925,4,-0.000899090543182,-0.001611361570223,0.000214975584013,-0.00096245228413,-0.001628287765572,0.000219077139806
-3.88435228160233E-06,1.54777881107293E-05,0.000129628693685,2.8238840085737E-11,-1.12521929274134E-10,-9.42387279323498E-10,4.4836065415943E-10,3.75508468763996E-09,3.14493746600419E-08,-0.000865209964104,0.004337598569691,0.033609099686146,-0.000682104983947,0.00239283112199,0.033621214577134,1.88650267318735E-06,1.31366562072799E-09,0,6.10774236520228E-07,0,6.24816820504748E-08,-0.000936237230201,-0.000936237230201,0.036410558946863,4,0.001472434725868,0.000568567587359,0.000260072860096,0.00072274807639,0.000189319886805,0.000254998293445
-7.38232301955577E-06,2.92480235657422E-05,0.00024637914612,2.85540150551933E-11,-1.13128145740049E-10,-9.52967482703571E-10,4.4820239186727E-10,3.77556164110615E-09,3.18045287883706E-08,-0.000870590563864,0.004358916077763,0.033788673579693,0.000791113150112,0.004258338492483,0.033663554327095,1.69960935636482E-06,-3.4650714297868E-08,0,5.88452337524359E-07,0,6.08030390480963E-08,-0.000937573129139,-0.000937573129139,0.036455143506692,4,-0.002442326756396,-0.001871529577362,0.000295975405725,-0.002523054999188,-0.00188875506953,0.00030007241402
-2.38014692399702E-07,9.37602521844383E-07,7.94403240433894E-06,2.88728485564604E-11,-1.13737755325083E-10,-9.63666590969581E-10,4.48042963840933E-10,3.79613673828771E-09,3.21635518218954E-08,-0.000870627409313,0.004359061364084,0.033789906650782,-0.002513350277652,0.001846811331321,0.033806187596938,1.67407813478349E-06,-8.37248421703407E-08,0,6.00778321313555E-07,0,6.06165428962413E-08,-0.000938916465669,-0.000938916465669,0.036499979006946,4,-0.001945265984233,-0.000441067425813,0.000341533189478,-0.002025926975057,-0.000458212871092,0.000345627641211
-3.54761732523912E-06,1.38950999826193E-05,0.000118412703159,2.91953822229019E-11,-1.1435076496813E-10,-9.74486158433763E-10,4.47882397835997E-10,3.81681042327386E-09,3.25264899458944E-08,-0.000873238372151,0.004369287751615,0.033877052366734,-0.002113835499828,0.00331100694862,0.033825584857289,1.89277284334821E-06,-3.63783563273046E-08,0,6.12645180808613E-07,0,6.64637127556489E-08,-0.000940267284464,-0.000940267284464,0.0365450667628,4,0.00125902128108,-0.001120793763479,0.000387122383252,0.001178297074887,-0.001138016340529,0.000391214278612
-1.04056289274013E-06,4.05226774091716E-06,3.47335226251744E-05,2.95221555535186E-11,-1.14968146114336E-10,-9.85435621991826E-10,4.47720527319007E-10,3.8375826960646E-09,3.28933751347904E-08,-0.000873253040481,0.004369345027953,0.033877544105053,0.001105050794101,0.002848878440729,0.03383187996814,1.72712236690131E-06,1.09276525606106E-08,0,6.10137021794799E-07,0,6.40376995875158E-08,-0.000941625641806,-0.000941625641806,0.036590408090538,4,0.002476731444987,-0.000559307524051,0.000426109968912,0.002395427091945,-0.000576483098295,0.00043019967851
-6.48826699034544E-06,2.51201417995617E-05,0.000216564250877,2.98579980184677E-11,-1.1559899565361E-10,-9.96595139746148E-10,4.47556047777908E-10,3.8584433426081E-09,3.32641789668742E-08,-0.00087673519738,0.004382826387882,0.033993769437075,0.002701526198061,0.003614502642102,0.033800325616625,1.85916837835975E-06,1.16662712823512E-09,0,6.17200157648767E-07,0,6.87458125980811E-08,-0.000942991703644,-0.000942991703644,0.036636004264767,4,-0.003673603360592,0.000892322345105,0.00047217698035,-0.003774249157061,0.000877462643054,0.000476264109239
-7.67476649343735E-06,2.95399986498524E-05,0.000256146769971,3.01992146567454E-11,-1.16236069380715E-10,-1.00790442658649E-09,4.47389930657849E-10,3.87940080059934E-09,3.3638997365415E-08,-0.00088007573504,0.004395684227347,0.034105259925127,-0.004898481777889,0.004695432507489,0.033831187968411,1.66848258231767E-06,2.17223767862151E-08,0,5.97380619637988E-07,0,6.1719703126073E-08,-0.000944365548937,-0.000944365548937,0.03668185660868,4,-0.00507236012261,0.001075338284142,0.000516193100531,-0.005136809773603,0.00105206783563,0.000520277763351
-4.26939459430287E-06,1.63366148626665E-05,0.000142480028444,3.05444419756995E-11,-1.16876702760393E-10,-1.01934183316388E-09,4.47222620048038E-10,3.9004581786628E-09,3.40179049374001E-08,-0.000882060092408,0.004403277300298,0.034171484410763,-0.005134365377342,0.004601413530961,0.034017172031552,1.70366240581643E-06,-2.35092976197393E-08,0,6.00227053837443E-07,0,6.58602488101678E-08,-0.000945747224594,-0.000945747224594,0.03672796646626,4,-0.000103628604133,1.8403076774199E-05,0.0005627686644,-0.000155910296686,-7.95497254576627E-06,0.000566850719308
-6.13722977504949E-06,2.33462542382767E-05,0.000204796393518,3.08937320170344E-11,-1.1752092354822E-10,-1.03090902481284E-09,4.47054060437324E-10,3.92161680906611E-09,3.44009372099663E-08,-0.000882695778273,0.004405695479363,0.034192696213722,0.001202031371819,0.003722222029505,0.033860255346935,1.83510690021649E-06,-7.09519767383426E-08,0,5.96266488628316E-07,0,6.40797708229002E-08,-0.000947136777877,-0.000947136777877,0.036774335189822,4,0.002959572777058,0.000345569254272,0.000609607023288,0.002906403010813,0.000319314175749,0.000613686456378
3.46752335644851E-06,-1.31132946989965E-05,-0.000115699076559,3.12471368224543E-11,-1.18168752560877E-10,-1.04260722277871E-09,4.46884251825708E-10,3.94287624772005E-09,3.47881403683914E-08,-0.000878163205925,0.004388554487377,0.034041460603476,0.003362549616375,0.004610065884917,0.033973288236756,1.96448559108831E-06,-2.49246614458798E-08,0,6.0909161447853E-07,0,6.76355966788833E-08,-0.000948534256323,-0.000948534256323,0.036820964137611,4,0.003080255384071,0.000237419384223,0.000656944567553,0.003023764598667,0.000212734111706,0.000660786361219
1.28713736557984E-06,-4.8390875235782E-06,-4.29431893280707E-05,3.16047014947696E-11,-1.18820189798363E-10,-1.05443798137372E-09,4.46713194213189E-10,3.96423693871384E-09,3.51795605979532E-08,-0.000876041187439,0.004380576312542,0.033970661461353,0.002955781776947,0.004258750083393,0.033926109820624,1.72076488524908E-06,-1.905611313191E-08,0,5.9113830275237E-07,0,6.27528820018597E-08,-0.000949939707785,-0.000949939707785,0.036867854674914,4,0.000428524342935,-1.68739049498436E-05,0.000704314008456,0.00037362397504,-4.31676972400582E-05,0.000708388142849
7.9992623795988E-06,-2.98973791359458E-05,-0.00026685569901,3.19664780756845E-11,-1.19475263016255E-10,-1.06640285491011E-09,4.46540859844191E-10,3.98569932613668E-09,3.5575240531216E-08,-0.000870411924552,0.004359536804259,0.033782869577408,-0.000194637734798,0.003809980482959,0.033937126892758,1.7188999663631E-06,-3.93259789177591E-08,0,6.34350897144032E-07,0,6.62584724864246E-08,-0.000951353180437,-0.000951353180437,0.036915008174283,4,-0.002814720411087,0.000153977371313,0.000751950432056,-0.002864812644233,0.000128897610561,0.000756021902491
-3.94128301195451E-06,1.46440479511512E-05,0.000131467008032,3.23329175933029E-11,-1.20134735492883E-10,-1.07851005903825E-09,4.46367165451989E-10,4.00726296589937E-09,3.597521924803E-08,-0.000877916056197,0.004387418739498,0.034033179283142,-0.003443171959954,0.00383748344893,0.03424213302704,1.80212146005943E-06,-4.78209258858442E-08,0,6.22059985744272E-07,0,6.19872224660867E-08,-0.00095277473151,-0.00095277473151,0.03696242601101,4,-0.004145803151976,-0.001302582121361,0.000799855211217,-0.004184706574307,-0.001337770657948,0.00080392400517
-1.03474112620461E-05,3.82179787266068E-05,0.000345092528732,3.27076213335609E-11,-1.20805018766212E-10,-1.09081932375688E-09,4.46191195102585E-10,4.02892164075297E-09,3.63794931956818E-08,-0.000888069625944,0.004424921236932,0.034371808171272,-0.004307633326605,0.002017674873459,0.034385090305333,1.79625340024359E-06,-2.18301785537278E-08,0,6.15404303516698E-07,0,6.48890789989309E-08,-0.000954204495966,-0.000954204495966,0.037010109533031,4,-0.006197280172695,-0.000855617652228,0.00083842120661,-0.006246476463929,-0.00088351650874,0.000842487846418
-1.22101073429803E-06,4.48290711574373E-06,4.07136139983777E-05,3.30877825138742E-11,-1.21480867032453E-10,-1.10328524094427E-09,4.46013587174221E-10,4.05068067976799E-09,3.67881511920132E-08,-0.000888685637619,0.004427182488143,0.034392349421978,-0.007075512551689,0.002941541270757,0.034368964049856,1.70233306562295E-06,6.30159791015217E-09,0,5.77068021812011E-07,0,6.18667712615206E-08,-0.000955642545506,-0.000955642545506,0.037058060126025,4,-0.00671666038024,-0.000528314759243,0.000886812842672,-0.00676580972669,-0.000556283111819,0.000890876779275
-3.04251585703241E-07,1.1103907127108E-06,1.01430323411478E-05,3.3472464383566E-11,-1.22160490056977E-10,-1.11589326667882E-09,4.45834646978227E-10,4.07254319156891E-09,3.72012536331567E-08,-0.000888248556294,0.004425587598234,0.034377776086331,-0.006406908727603,0.002885026143536,0.034345043742753,1.85345902536938E-06,1.21102825545449E-08,0,6.21001959189016E-07,0,6.70885640374763E-08,-0.000957088930343,-0.000957088930343,0.037106279192202,4,-0.005175404848918,-0.000595578311657,0.000920921651697,-0.005404977458738,-0.000345793119338,0.000939538024421
4.1761236388993E-06,-1.51501835716772E-05,-0.000139194322401,3.38617224537874E-11,-1.22843915595361E-10,-1.12864484425046E-09,4.45654402270179E-10,4.09450917615573E-09,3.7618850257104E-08,-0.000884430424776,0.004411736037582,0.034250516444445,-0.004715838373518,0.003378047299945,0.034279215602713,1.69918087067344E-06,-3.90623604573648E-08,0,6.17645923739474E-07,0,6.43072368688991E-08,-0.000958543701032,-0.000958543701032,0.037154768141248,4,-0.003301499505615,-6.79390539169857E-05,0.000967096710432,-0.002437571535587,-1.59894417668248E-05,0.000981151855163
-6.94059508532519E-06,2.50288831011858E-05,0.000231289945077,3.42556157051366E-11,-1.23531157525392E-10,-1.14154175001602E-09,4.45472797538926E-10,4.11657952170685E-09,3.80409908018464E-08,-0.000890534429345,0.004433747846633,0.034453928470612,-0.005079451908369,0.00363319112553,0.034413298799852,1.61001798915095E-06,-1.08450697311469E-08,0,5.9583720712908E-07,0,6.14916615404582E-08,-0.000960006908467,-0.000960006908467,0.03720352839036,4,-0.00424041955271,0.000184222536124,0.001016457315766,-0.003811120680638,0.000214202711133,0.001030320882981
5.92370315644075E-06,-2.12342420127243E-05,-0.000197362023755,3.46541996487648E-11,-1.24222229724857E-10,-1.15458564931004E-09,4.45289860540044E-10,4.1387542282223E-09,3.84677214526619E-08,-0.000889094371814,0.004428585991263,0.034405950456858,-0.007970001890054,0.003393512367746,0.034652170326162,1.5848336261115E-06,3.18950981181842E-08,0,5.84471308684442E-07,0,6.28969374361077E-08,-0.00096147860389,-0.00096147860389,0.037252561364426,4,-0.007913698829864,4.03623074833102E-05,0.001065850404281,-0.007995971870741,5.3132682503626E-06,0.001079766343996
2.99186081065272E-06,-1.0660615771485E-05,-9.96599192149006E-05,3.50575332652703E-11,-1.24917187704909E-10,-1.16777831848935E-09,4.45105563517956E-10,4.16103373979126E-09,3.88990919475418E-08,-0.000883916567545,0.00441013649106,0.034233473241329,-0.00396659303051,0.004427206582804,0.03412005283113,1.71796966697002E-06,-2.11043271747258E-08,0,5.86669330004952E-07,0,5.90123008237242E-08,-0.000962958838914,-0.000962958838914,0.037301868496785,4,-0.001733245246642,0.001049733620814,0.00111552111047,-0.000774309336748,0.001137940669203,0.001127009309299
-8.67122309955448E-07,3.07126515508571E-06,2.88779847323894E-05,3.54656720658042E-11,-1.2561601758776E-10,-1.18112142288851E-09,4.44919878717087E-10,4.18341850050297E-09,3.93351555771915E-08,-0.000888714101166,0.004427128937095,0.03439324721694,-0.002420193404888,0.003747323413563,0.03460511799495,1.67110556503758E-06,4.47930297298171E-08,0,6.04016122451867E-07,0,6.20648279436864E-08,-0.000964447665479,-0.000964447665479,0.037351451227567,4,-0.000927882648805,-0.000235405241717,0.001165470900862,-0.000331588399144,-0.000378605496167,0.00117699809324
6.66221978917747E-07,-2.34557910516742E-06,-2.21825212065596E-05,3.58786819698587E-11,-1.26318747128984E-10,-1.19461662784204E-09,4.44732778381862E-10,4.20590939853582E-09,3.97759585268886E-08,-0.000890454219189,0.004433255176991,0.034451186656952,-0.003754329000644,0.004192107208177,0.034571054216071,1.60556646733312E-06,1.58247264181455E-08,0,5.93652941915934E-07,0,5.99699916392638E-08,-0.000965945135867,-0.000965945135867,0.037401311004397,4,-0.003367588098678,0.000678478131424,0.001208186312593,-0.003032417396241,0.000813711358391,0.001227267642523
-1.25503765957546E-05,4.3921907490585E-05,0.000417785224272,3.62966184885849E-11,-1.27025404084158E-10,-1.20826582072908E-09,4.44544318023432E-10,4.22850598980062E-09,4.02215505346248E-08,-0.000898866215721,0.004462694283575,0.034731209278107,-0.003350273862075,0.002483918754242,0.034551711633516,1.61610819304769E-06,-7.84580862500661E-08,0,5.88451939620427E-07,0,5.79281298485057E-08,-0.000967451302718,-0.000967451302718,0.037451449282606,4,-0.003175828950758,-0.001169587317557,0.001248590159079,-0.001922372769047,-0.002066719710137,0.001278071648987
6.34977766367229E-07,-2.2088825062383E-06,-2.11327278520912E-05,3.67198771389354E-11,-1.27736585198157E-10,-1.2220762179993E-09,4.44354331108343E-10,4.25120827429737E-09,4.06719813383916E-08,-0.000896896817721,0.004455843474716,0.034665666520596,-0.005742581993797,0.003636270078146,0.034604294204574,1.86500176369009E-06,-2.81225283060849E-08,0,6.00617227064504E-07,0,6.0453963612872E-08,-0.000968966225932,-0.000968966225932,0.037501867521656,4,-0.005490044049037,0.000145966820083,0.001299287164907,-0.005558701900908,0.000776496834674,0.001328908584606
-2.50634343501588E-06,8.66611935634865E-06,8.33909216453321E-05,3.71512473562596E-11,-1.28456911774322E-10,-1.23609422697513E-09,4.44162207013932E-10,4.27401136704475E-09,4.11272580436162E-08,-0.000896432378795,0.004454237408936,0.034650214016438,-0.003103122343836,0.003537264009004,0.034511300902017,1.68652934462443E-06,7.2823405083966E-09,0,5.90760521390621E-07,0,6.08512848998544E-08,-0.000970490021479,-0.000970490021479,0.037552567163567,4,-0.00290429232856,-0.000125724370474,0.00134950562896,-0.003475127833283,-0.000601600819145,0.001380030726244
-3.58231727659586E-06,1.23115432870691E-05,0.000119156495202,3.7588526041743E-11,-1.29182498032066E-10,-1.25028465358668E-09,4.43968417584983E-10,4.29692015302408E-09,4.15874730208543E-08,-0.000897520571016,0.004457977134734,0.034686408936977,-0.002922364580081,0.002856935607038,0.034585269907596,1.60936622251029E-06,-3.9587977340716E-08,0,6.09960750352911E-07,0,5.76416070430241E-08,-0.0009720227585,-0.0009720227585,0.037603549680906,4,-0.002215767496635,-0.000914461327173,0.00140153609621,-0.000361520963799,-0.001278323049822,0.001431439584709
8.81325740920147E-06,-3.01056334137684E-05,-0.000293065124424,3.80310574699116E-11,-1.29912122726061E-10,-1.26463750582673E-09,4.43773157110527E-10,4.31993685268139E-09,4.20526866662385E-08,-0.00089110690169,0.004436068702489,0.034473136067391,-0.005517563811577,0.004379796513125,0.034587674179253,1.74405602137995E-06,4.83402518014486E-09,0,6.02994361997844E-07,0,6.27568752520347E-08,-0.000973564491613,-0.000973564491613,0.037654816560408,4,-0.006435434375192,0.001356111895146,0.001453091029921,-0.006615132267315,0.002188546052411,0.001483136672081
