noisy_motion_x,noisy_motion_y,noisy_motion_theta,noisy_motion_cov_xx,noisy_motion_cov_xy,noisy_motion_cov_xtheta,noisy_motion_cov_yy,noisy_motion_cov_ytheta,noisy_motion_cov_thetatheta,kalman_prediction_x,kalman_prediction_y,kalman_prediction_theta,lidar_x,lidar_y,lidar_theta,lidar_cov_xx,lidar_cov_xy,lidar_cov_xtheta,lidar_cov_yy,lidar_cov_ytheta,lidar_cov_thetatheta,ground_truth_x,ground_truth_y,ground_truth_theta,alpha
-7.3578557930886745e-06,3.146113522234373e-05,0.00024573173141106963,2.4385772914858883e-11,-1.0427007174351743e-10,-8.144164231893569e-10,4.4584388958490706e-10,3.48232798152992e-09,2.7199222429885594e-08,-0.0008326793322339654,0.004167886916548014,0.032273370772600174,-0.0022437688118820062,0.00438680984727541,0.03234192839304695,1.5969640116964001e-06,8.6052445169571e-09,0.0,5.634931312670233e-07,0.0,5.589173213138565e-08,-0.0008946447055321067,-0.0008946447055321067,0.035026258519160795,8
3.9761534935678355e-06,-1.699497261142824e-05,-0.00013274392404127866,2.441659027740961e-11,-1.0436197045438078e-10,-8.151480046514337e-10,4.4606637827904194e-10,3.4841247664729735e-09,2.721371927805194e-08,-0.0008315145969390869,0.004162908531725407,0.03223448991775513,-0.002102476724951327,0.004697698702925279,0.03241139038925905,1.6510334717168007e-06,2.219652550650153e-08,0.0,5.469184998219134e-07,0.0,5.36673709916613e-08,-0.0008958800342057302,-0.0008958800342057302,0.035067499972894725,8
-5.912904271099251e-06,2.5263423594878986e-05,0.00019733030057977885,2.4447447538600287e-11,-1.0445394549307707e-10,-8.158802522473252e-10,4.462890057510549e-10,3.4859228836836564e-09,2.7228226784359322e-08,-0.0008373535238206387,0.0041878558695316315,0.032429348677396774,-0.002374593310048932,0.005245368272889902,0.03240858529906744,1.6766475710028317e-06,1.0978461695287933e-08,0.0,5.616266776087286e-07,0.0,5.7373078732325666e-08,-0.0008971161431918151,-0.0008971161431918151,0.03510875241707906,8
-1.6888354537059058e-07,7.212947252810409e-07,5.6340631999773905e-06,2.4478341228983957e-11,-1.0454600379850021e-10,-8.166132214881827e-10,4.465117442453703e-10,3.487721889072759e-09,2.724274139609406e-08,-0.0008365421090275049,0.004184390418231487,0.03240228071808815,-0.0015382085823513816,0.004307613314999344,0.03233282204170309,1.7903815887621022e-06,8.441163323880119e-09,0.0,5.758532779509551e-07,0.0,5.599865460226283e-08,-0.0008983530329675594,-0.0008983530329675594,0.03515001585586179,8
-5.276400770526379e-06,2.2526688553625718e-05,0.00017595989629626274,2.45092730832841e-11,-1.0463814537065019e-10,-8.173468013517038e-10,4.467346215175638e-10,3.489522226729491e-09,2.7257266665969837e-08,-0.0008397172787226737,0.004197946283966303,0.03250816836953163,3.098912547645771e-05,0.003997872902698099,0.032341870320117025,1.604383101039275e-06,2.4549682287045016e-09,0.0,6.258502480704919e-07,0.0,6.61659953493654e-08,-0.000899590704010648,-0.000899590704010648,0.03519129029339819,8
-3.8891073472768767e-07,1.6597538206042373e-06,1.2964847883267794e-05,2.454024483622419e-11,-1.0473037020952702e-10,-8.180811028601909e-10,4.469576375676354e-10,3.491323452564643e-09,2.727180081762981e-08,-0.000839096144773066,0.00419529527425766,0.03248745948076248,-0.0002584851164767893,0.003092099182474981,0.03243563729113122,1.5421704802065506e-06,-8.313548072180765e-09,0.0,5.800995381832763e-07,0.0,5.283097337382969e-08,-0.000900829156798945,-0.000900829156798945,0.03523257573384093,8
-6.80844095768407e-06,2.904528082581237e-05,0.00022688547323923558,2.457125475308075e-11,-1.048226713762368e-10,-8.188160705024927e-10,4.4718076464000944e-10,3.4931260106674245e-09,2.728634562743082e-08,-0.0008427290595136583,0.004210793413221836,0.0326085239648819,-7.109142971181703e-05,0.004170428617515579,0.032405507835164944,1.5239590993587626e-06,-9.891909513726205e-09,0.0,5.753113327955361e-07,0.0,5.266176472673578e-08,-0.000902068391810661,-0.000902068391810661,0.035273872181345284,8
-5.675284228345845e-06,2.4201912310672924e-05,0.0001890550192911178,2.4602302833853784e-11,-1.0491505580967342e-10,-8.195517042786093e-10,4.4740403049026156e-10,3.4949294569486256e-09,2.7300897542659186e-08,-0.0008454100461676717,0.004222226329147816,0.03269783407449722,-0.00120813440543701,0.00505704420601624,0.03248989982584829,1.5742389223305508e-06,-2.6559765942124614e-08,0.0,5.743269753111235e-07,0.0,5.408389824879123e-08,-0.0009033084095245508,-0.0009033084095245508,0.035315179640075675,8
2.603431539682788e-06,-1.1097940841864329e-05,-8.669384988024831e-05,2.463338907854329e-11,-1.0500753044873079e-10,-8.202880041885408e-10,4.4762743511839176e-10,3.4967342354974562e-09,2.731546011602859e-08,-0.0008419764926657081,0.004207589663565159,0.03258349746465683,-0.0011599780315468128,0.005044458348118144,0.03251325417974077,1.6588350035817712e-06,-3.684403182546703e-08,0.0,5.916760983382119e-07,0.0,5.8702831040591263e-08,-0.0009045492104196194,-0.0009045492104196194,0.035356498114195556,8
4.648621143132914e-06,-1.980863635253627e-05,-0.00015474189422093332,2.466451522187274e-11,-1.051000814156211e-10,-8.210249702322869e-10,4.478509507688244e-10,3.4985399022247066e-09,2.733003334753903e-08,-0.0008403913234360516,0.00420083524659276,0.032530732452869415,-0.0021328341754050864,0.0044094816331230625,0.03273697767926025,1.8501772274248651e-06,1.4212739429808607e-08,0.0,5.741341055909288e-07,0.0,5.632917776665636e-08,-0.0009057907949751205,-0.0009057907949751205,0.03539782760786899,8
4.883799192612059e-06,-2.080283229588531e-05,-0.0001625111763132736,2.4695679529118664e-11,-1.0519271564923827e-10,-8.217626579209991e-10,4.4807460519713516e-10,3.5003466791749815e-09,2.7344613684476826e-08,-0.0008349360432475805,0.004177597817033529,0.032349202781915665,-0.00046203026528070235,0.006130633526245192,0.03228476825429223,1.489967303314188e-06,1.4850602525484646e-08,0.0,5.837251819684752e-07,0.0,5.770879951683128e-08,-0.0009070331636707096,-0.0009070331636707096,0.03543916812526444,8
-1.1011564993168577e-06,4.688649369199993e-06,3.662822564365342e-05,2.472688200028106e-11,-1.0528543314958227e-10,-8.225009562323748e-10,4.4829839840332397e-10,3.502154788392886e-09,2.735920467955566e-08,-0.0008388056303374469,0.004194074310362339,0.03247791901230812,-0.001574851957207933,0.004553231790017654,0.03265352284455434,1.6372111986129312e-06,-6.102690797149535e-09,0.0,5.500615429809841e-07,0.0,5.3710898839653964e-08,-0.0009082763169865164,-0.0009082763169865164,0.03548051967055677,8
5.657435622197227e-07,-2.4079795366560575e-06,-1.881171192508191e-05,2.47581243700834e-11,-1.0537822697775923e-10,-8.232399761887166e-10,4.4852230263181525e-10,3.5039637857892103e-09,2.737380455641869e-08,-0.0008408154244534671,0.0042026289738714695,0.03254474699497223,-0.0019934347693798607,0.004558218182923974,0.03273351052839856,1.7498640545454691e-06,2.8118989803260774e-08,0.0,6.01118642862275e-07,0.0,6.232475868728216e-08,-0.0009095202554030958,-0.0009095202554030958,0.035521882247926795,8
-8.694375537743326e-06,3.699182707350701e-05,0.0002889939642045647,2.4789404903802215e-11,-1.0547111101155693e-10,-8.239796622788731e-10,4.487463456381846e-10,3.505773893408559e-09,2.7388415091422758e-08,-0.0008509607869200408,0.004245793912559748,0.0328819677233696,0.001048458517527634,0.003951072668826621,0.03299029937699272,1.5899136087682564e-06,-4.548834198203622e-09,0.0,5.65874529456778e-07,0.0,5.8170972039306434e-08,-0.0009107649794012455,-0.0009107649794012455,0.03556325586155344,8
-5.7994989219878335e-06,2.466562727931887e-05,0.00019270037591923028,2.4820725336160976e-11,-1.0556407831208148e-10,-8.247200700139956e-10,4.4897052742243204e-10,3.5075853332955376e-09,2.7403032731854182e-08,-0.0008498054812662303,0.004240880720317364,0.03284358233213425,0.00036824905579111583,0.004098104363037069,0.03231797660477825,1.552144226479868e-06,3.24611413304865e-08,0.0,5.759326882071036e-07,0.0,6.278396824654919e-08,-0.0009120104894619939,-0.0009120104894619939,0.03560464051561551,8
2.6382535907032434e-06,-1.1216374332434498e-05,-8.762949437368661e-05,2.485208393243621e-11,-1.0565712194043897e-10,-8.254610883717817e-10,4.4919484798455755e-10,3.5093976613609357e-09,2.7417661030426643e-08,-0.0008499365067109466,0.004241437651216984,0.03284793347120285,-0.0010161205425196149,0.0043063192553367095,0.03303012713130068,1.7623818848733208e-06,-8.406156659646058e-09,0.0,5.910197273806261e-07,0.0,5.4579434305424e-08,-0.0009132567860668708,-0.0009132567860668708,0.035646036214298606,8
-3.116297648375621e-06,1.324369713984197e-05,0.0001034700107993558,2.4883480692627913e-11,-1.0575025577441721e-10,-8.262028283745337e-10,4.4941927956898553e-10,3.5112113216939633e-09,2.743229998714014e-08,-0.0008531076600775123,0.004254914354532957,0.03295322507619858,-0.0008186507315506644,0.004216535746049034,0.03295746277741552,1.761402472766349e-06,1.2201683219359438e-08,0.0,5.588098019870813e-07,0.0,5.5830767564657435e-08,-0.0009145038696978993,-0.0009145038696978993,0.03568744296179671,8
-8.377128892789187e-07,3.5587697766459314e-06,2.7804340788861737e-05,2.4914917351459565e-11,-1.058434659362284e-10,-8.269452345111006e-10,4.496438499312916e-10,3.5130258702054107e-09,2.7446947825637835e-08,-0.0008561809663660824,0.004267970100045204,0.03305523097515106,0.0007309561935079159,0.0043871568498558755,0.033216689897377374,1.864085902525403e-06,-1.248278724830243e-08,0.0,5.778966851721634e-07,0.0,5.979275385925575e-08,-0.0009157517408373813,-0.0009157517408373813,0.0357288607623045,8
2.0304715064867196e-07,-8.622548079983972e-07,-6.736833711329382e-06,2.4946393908931164e-11,-1.0593676630366033e-10,-8.276883622926334e-10,4.498685590714757e-10,3.5148417509844876e-09,2.7461604545919727e-08,-0.0008565306779928505,0.004269455559551716,0.03306683525443077,0.0009366451677921897,0.004436967320944519,0.03310384171988792,1.7402466028215713e-06,-3.5241036755451205e-08,0.0,5.597661925094144e-07,0.0,5.671441627441709e-08,-0.0009170003999678326,-0.0009170003999678326,0.03577028962001421,8
-5.182371751288883e-06,2.1998943338985555e-05,0.0001718816056381911,2.4977908630319234e-11,-1.0603014299892521e-10,-8.284321006968298e-10,4.500933792339623e-10,3.516658519941984e-09,2.7476270147985815e-08,-0.000859523075632751,0.004282158333808184,0.033166080713272095,0.0005533616524132784,0.0036318060632838283,0.03302187208789005,1.5828472896828316e-06,2.543250587905277e-08,0.0,5.729983740820899e-07,0.0,5.848858108947752e-08,-0.0009182498475721855,-0.0009182498475721855,0.03581172953912284,8
9.450661309529096e-06,-4.0102349885273725e-05,-0.0003133320715278387,2.5009463250347252e-11,-1.0612360989981084e-10,-8.291765607459922e-10,4.50318338174327e-10,3.5184766211671104e-09,2.749094640819294e-08,-0.0008512884960509837,0.0042472160421311855,0.032893069088459015,9.414093479828689e-05,0.006047671757269637,0.032960854756738295,1.7050917904271046e-06,-1.5708049971863147e-08,0.0,5.895910817343974e-07,0.0,6.211467962202732e-08,-0.0009195000841338962,-0.0009195000841338962,0.035853180523836604,8
9.13377277811378e-07,-3.872808065352729e-06,-3.0277089535957202e-05,2.50490600484099e-11,-1.0621042934033653e-10,-8.303387977193211e-10,4.5034245776953696e-10,3.520716607141594e-09,2.7524485801677656e-08,-0.0008517912356182933,0.00424934783950448,0.032909732311964035,-0.0019621869296474817,0.004190691349032577,0.03302080607663776,1.7770918248061207e-06,1.9270482098932007e-08,0.0,5.843300527885731e-07,0.0,6.54555876167251e-08,-0.0009207513100233647,-0.0009207513100233647,0.03589465678672795,8
-2.6913471629086416e-06,1.136833361670142e-05,8.933107164921239e-05,2.521872467797781e-11,-1.0652468490635059e-10,-8.370588111539234e-10,4.4996359416238363e-10,3.535762571615919e-09,2.7783620737409365e-08,-0.0008573163067921996,0.00427268585190177,0.03309312090277672,-0.0031450949283038238,0.004740542881596146,0.033303050587298086,1.776584099388856e-06,-9.729951955250726e-09,0.0,5.740967026213184e-07,0.0,6.46784954483337e-08,-0.0009220067662418863,-0.0009220067662418863,0.035936327834938435,8
7.600016971309742e-08,-3.1956227530827164e-07,-2.525679747122922e-06,2.5443053913720703e-11,-1.0698196495351198e-10,-8.455386391048592e-10,4.4983364255735125e-10,3.5552880639500017e-09,2.8099439219886335e-08,-0.0008575127576477826,0.004273511935025454,0.03309965133666992,0.00019879455612914487,0.005749206550808961,0.03310136128394256,1.6662751249896246e-06,1.5707943390452783e-08,0.0,5.916950271966925e-07,0.0,6.318975209751443e-08,-0.0009232677939489979,-0.0009232677939489979,0.035978235053798845,8
5.647018497256795e-06,-2.3629734641872346e-05,-0.0001878452458186075,2.5682794432824174e-11,-1.0746866591082593e-10,-8.5432527718865e-10,4.4969850065967876e-10,3.574891271895808e-09,2.8418702058274903e-08,-0.0008545780437998474,0.004261231515556574,0.03300202637910843,0.0038263646114087627,0.005393418129859488,0.033196337405371146,1.5197028915281408e-06,-7.748194086332205e-09,0.0,5.935620492891758e-07,0.0,6.428464160990188e-08,-0.0009245347488054364,-0.0009245347488054364,0.0360203796718897,8
1.8716184513323242e-06,-7.79223773861304e-06,-6.230482540559024e-05,2.5935668543364265e-11,-1.0797976401910603e-10,-8.633796455548293e-10,4.4955958400372253e-10,3.5945679766058447e-09,2.874128135488263e-08,-0.0008551061619073153,0.004263430368155241,0.03301960974931717,-0.0004927373328404566,0.0036933036538052593,0.03319183177558104,1.8145914282285958e-06,-3.09103285189849e-08,0.0,5.806415401821141e-07,0.0,5.925312862586907e-08,-0.0009258079256715766,-0.0009258079256715766,0.03606276280643587,8
0.012938530184328556,0.0009388665203005075,-0.001059377915225923,0.0031028320081532,0.0002251527039334178,-0.00025405295309610665,1.6337893612217158e-05,-1.8435001038596965e-05,2.08012879738817e-05,-0.0023993144277483225,0.004151372704654932,0.03314604237675667,-0.0012744233184973225,0.0036866459714343966,0.03355794906175836,1.7704892343317624e-06,-2.0020033630885337e-08,0.0,5.838709853378532e-07,0.0,5.8646673295470464e-08,0.012999959356407485,0.012999959356407485,0.034922552065539146,8
0.04167284443974495,0.0023674587719142437,-0.010931317694485188,0.01271751243621111,0.0007224893779493868,-0.0033359655644744635,4.104504841961898e-05,-0.00018951817764900625,0.0008750663255341351,0.008115983568131924,0.00474864337593317,0.030388465151190758,0.014353067916239783,0.006055665070084087,0.031183939924998114,1.6708560224287794e-06,-1.650584025014723e-08,0.0,5.531792339752428e-07,0.0,5.349834353296501e-08,0.04119294606442836,0.04119294606442836,0.02752717212727115,8
-0.06981216371059418,-0.0038967339787632227,0.009370286017656326,0.028610244393348694,0.0015969497617334127,-0.0038401070050895214,8.913759666029364e-05,-0.000214344821870327,0.0005154245300218463,0.04201884567737579,0.006640971172600985,0.02583800069987774,0.04080634597521814,0.008006326701020828,0.025587090646593855,1.6257955621767906e-06,-4.2688949264402254e-08,0.0,5.983242203910777e-07,0.0,5.9485426362471117e-08,0.08347935364092382,0.08347935364092382,0.021851431478419687,8
-0.12136183679103851,-0.0036444030702114105,0.03680943325161934,0.031213922426104546,0.0009373301290906966,-0.009467282332479954,2.8147305783932097e-05,-0.0002842952380888164,0.002871457254514098,0.07224200665950775,0.007548147812485695,0.016678128391504288,0.08455188643532519,0.008099701315985952,0.018160132747962163,1.7553007864989922e-06,-6.126069962419933e-08,0.0,5.794054800389858e-07,0.0,6.314505185400776e-08,0.12764800886597638,0.12764800886597638,0.008454936440800396,8
0.1849905550479889,0.002249681856483221,-0.01989014632999897,0.031008237972855568,0.0003770931507460773,-0.00333399954251945,4.585853275784757e-06,-4.0544979128753766e-05,0.0003584709484130144,0.13906329870224,0.008360707201063633,0.009494401514530182,0.12729084983478609,0.010755804367693623,0.005210723666748486,1.8951166111946804e-06,6.74329037053667e-09,0.0,6.03368846441299e-07,0.0,7.460685935711808e-08,0.17167089959381995,0.17167089959381995,0.003721604145600245,8
-0.0268038772046566,-0.00011460456880740821,0.0016502912621945143,0.03114970028400421,0.0001331858802586794,-0.001917859772220254,5.694590186067217e-07,-8.200137926905882e-06,0.0001180809413199313,0.17952878773212433,0.008533715270459652,0.00700344005599618,0.17085637836395234,0.010728474902464832,0.000732839145742526,1.7470648572270875e-06,5.784112744322556e-08,0.0,6.084994197408378e-07,0.0,7.593763484692317e-08,0.21579409429565108,0.21579409429565108,0.0010049777549900859,8
0.25670960545539856,0.00014737682067789137,-0.010815612971782684,0.030831290408968925,1.7700223907013424e-05,-0.0012989748502150178,1.016168749146118e-08,-7.457406354660634e-07,5.472802513395436e-05,0.22498536109924316,0.008559813722968102,0.005088354926556349,0.21828458470610484,0.011723899167582218,-0.0017111978991811406,1.6700804508218425e-06,5.856938045667448e-09,0.0,5.650933303513739e-07,0.0,7.12284986548184e-08,0.259691196970484,0.259691196970484,-0.0008444820332235402,8
