noisy_motion_x,noisy_motion_y,noisy_motion_theta,noisy_motion_cov_xx,noisy_motion_cov_xy,noisy_motion_cov_xtheta,noisy_motion_cov_yy,noisy_motion_cov_ytheta,noisy_motion_cov_thetatheta,kalman_prediction_x,kalman_prediction_y,kalman_prediction_theta,lidar_x,lidar_y,lidar_theta,lidar_cov_xx,lidar_cov_xy,lidar_cov_xtheta,lidar_cov_yy,lidar_cov_ytheta,lidar_cov_thetatheta,ground_truth_x,ground_truth_y,ground_truth_theta,alpha
5.89516503168852E-06,-2.53034068009583E-05,-0.000197602450498,2.40796948353106E-11,-1.03355608793709E-10,-8.07137190417251E-10,4.43626108070916E-10,3.4644191959643E-09,2.70547655389919E-08,-0.000816162035335,0.004097195807844,0.031721252948046,0.000430576052922,0.004802227772921,0.031632493984224,1.60925742420659E-06,-1.22613137421013E-08,0,5.60051432785258E-07,0,5.75170666650138E-08,-0.000882334231258,0.00447466038593,0.034614447546463,8
6.33567969998694E-06,-2.71838034677785E-05,-0.000212290658965,2.41101305586966E-11,-1.03446688715092E-10,-8.0786211054118E-10,4.43847320008572E-10,3.46620510072171E-09,2.70691682402457E-08,-0.000813718826976,0.004086713306606,0.031639389693737,-0.003362360803449,0.004794828675116,0.031915707054021,1.76107221250277E-06,-1.4009128079806E-08,0,5.6469582432328E-07,0,5.98167702037245E-08,-0.000883561782974,0.004479927306964,0.034655579323104,8
5.26400935996207E-06,-2.25770709221251E-05,-0.000176317582373,2.41406061807226E-11,-1.03537851903202E-10,-8.08587696798924E-10,4.44068642968531E-10,3.46799211570215E-09,2.70835815996406E-08,-0.000814506493043,0.004090091679245,0.031665772199631,2.45996166879231E-05,0.004432424156475,0.032129581437669,1.52928703300859E-06,2.6778852912912E-08,0,5.74812531795033E-07,0,6.24466451881744E-08,-0.000884790110249,0.004485195541034,0.034696722048894,8
-1.10213775883494E-07,4.72520582661673E-07,3.69025542568124E-06,2.4171119966665E-11,-1.03629091419144E-10,-8.09313949190482E-10,4.44290104706369E-10,3.46978024090561E-09,2.70980056171766E-08,-0.0008179662982,0.004104924853891,0.031781617552042,-0.001350216318718,0.004686289740946,0.032017493910548,1.48651133713429E-06,3.60686325251436E-09,0,5.71515101910336E-07,0,5.90069113570735E-08,-0.000886019213559,0.004490465088575,0.034737875727948,8
3.43345777764625E-06,-1.47146738527226E-05,-0.000114919392217,2.42016701818004E-11,-1.03720421140707E-10,-8.10040867715856E-10,4.44511677466508E-10,3.47156947633209E-09,2.71124367401399E-08,-0.000817624211777,0.004103458952159,0.031770169734955,-2.76416430709317E-05,0.004766168675795,0.031999870853597,1.43607371683174E-06,1.64483520137537E-08,0,5.85143652642728E-07,0,6.22609874767477E-08,-0.000887249093376,0.004495735950021,0.034779040364385,8
-2.26008228310093E-06,9.68227050179848E-06,7.56183580961078E-05,2.42322585608523E-11,-1.0381182025121E-10,-8.10768452375044E-10,4.44733389004526E-10,3.4733598219816E-09,2.71268785212442E-08,-0.000820396177005,0.004115334246308,0.031862914562225,-2.58568078365107E-07,0.005529892610329,0.031882802081764,1.67067810252775E-06,4.29813091784581E-08,0,5.73448915019981E-07,0,5.98322884570734E-08,-0.000888479750175,0.004501008125806,0.03482021596233,8
-1.03462507468066E-05,4.43067583546508E-05,0.000346040847944,2.42628851038207E-11,-1.03903309567333E-10,-8.11496703168046E-10,4.44955239320422E-10,3.47515127785414E-09,2.71413291841327E-08,-0.000829206721392,0.00415306398645,0.032157588750124,5.41681049901696E-05,0.004512874114372,0.032035839394931,1.48686035572609E-06,-1.05791002624756E-08,0,5.80298774366383E-07,0,6.22636591174341E-08,-0.000889711184432,0.004506281616366,0.034861402525907,8
6.30842532700626E-06,-2.70048567472259E-05,-0.000210914600757,2.42935498107055E-11,-1.03994882150182E-10,-8.12225620094864E-10,4.4517720065862E-10,3.4769438439497E-09,2.71557887288054E-08,-0.000824664486572,0.004133619833738,0.032005727291107,-0.000296738882028,0.004865761122436,0.032121583088986,1.52513564444234E-06,-8.89099638357038E-09,0,5.75240733269311E-07,0,5.73140681581208E-08,-0.00089094339662,0.004511556422136,0.034902600059244,8
2.76654986919311E-06,-1.18384141387651E-05,-9.2462491011247E-05,2.43242526815068E-11,-1.04086531060865E-10,-8.12955203155497E-10,4.45399328530272E-10,3.47873729822368E-09,2.71702571552623E-08,-0.000822879432235,0.004125981591642,0.031946066766977,-0.000208937989055,0.004881543526719,0.032013191065437,1.60771867285803E-06,4.57716069490743E-08,0,5.96477718772803E-07,0,6.33918517678467E-08,-0.000892176387215,0.00451683254355,0.034943808566473,8
4.18208765040617E-06,-1.78888403752353E-05,-0.000139720985317,2.43549937162246E-11,-1.04178263238275E-10,-8.13685507861095E-10,4.4562153966865E-10,3.48053208476529E-09,2.71847362398603E-08,-0.000824259012006,0.004131882451475,0.03199215605855,-0.00394328904256,0.003985744054239,0.032382292862172,1.65557014497608E-06,-2.1237474001623E-08,0,5.72153737721237E-07,0,5.72020688593966E-08,-0.000893410156694,0.004522109981045,0.034985028051733,8
-7.35785579308867E-06,3.14611352223437E-05,0.000245731731411,2.43857729148589E-11,-1.04270071743517E-10,-8.14416423189357E-10,4.45843889584907E-10,3.48232798152992E-09,2.71992224298856E-08,-0.000832679332234,0.004167886916548,0.0322733707726,-0.002243768811882,0.004386809847275,0.032341928393047,1.5969640116964E-06,8.6052445169571E-09,0,5.63493131267023E-07,0,5.58917321313857E-08,-0.000894644705532,0.004527388735057,0.035026258519161,8
3.97615349356784E-06,-1.69949726114282E-05,-0.000132743924041,2.44165902774096E-11,-1.04361970454381E-10,-8.15148004651434E-10,4.46066378279042E-10,3.48412476647297E-09,2.72137192780519E-08,-0.000831514596939,0.004162908531725,0.032234489917755,-0.002102476724951,0.004697698702925,0.032411390389259,1.6510334717168E-06,2.21965255065015E-08,0,5.46918499821913E-07,0,5.36673709916613E-08,-0.000895880034206,0.004532668806022,0.035067499972895,8
-5.91290427109925E-06,2.5263423594879E-05,0.00019733030058,2.44474475386003E-11,-1.04453945493077E-10,-8.15880252247325E-10,4.46289005751055E-10,3.48592288368366E-09,2.72282267843593E-08,-0.000837353523821,0.004187855869532,0.032429348677397,-0.002374593310049,0.00524536827289,0.032408585299068,1.67664757100283E-06,1.09784616952879E-08,0,5.61626677608729E-07,0,5.73730787323257E-08,-0.000897116143192,0.004537950194376,0.035108752417079,8
-1.68883545370591E-07,7.21294725281041E-07,5.63406319997739E-06,2.4478341228984E-11,-1.045460037985E-10,-8.16613221488183E-10,4.4651174424537E-10,3.48772188907276E-09,2.72427413960941E-08,-0.000836542109028,0.004184390418231,0.032402280718088,-0.001538208582351,0.004307613314999,0.032332822041703,1.7903815887621E-06,8.44116332388012E-09,0,5.75853277950955E-07,0,5.59986546022628E-08,-0.000898353032968,0.004543232900557,0.035150015855862,8
-5.27640077052638E-06,2.25266885536257E-05,0.000175959896296,2.45092730832841E-11,-1.0463814537065E-10,-8.17346801351704E-10,4.46734621517564E-10,3.48952222672949E-09,2.72572666659698E-08,-0.000839717278723,0.004197946283966,0.032508168369532,3.09891254764577E-05,0.003997872902698,0.032341870320117,1.60438310103928E-06,2.4549682287045E-09,0,6.25850248070492E-07,0,6.61659953493654E-08,-0.000899590704011,0.004548516925003,0.035191290293398,8
-3.88910734727688E-07,1.65975382060424E-06,1.29648478832678E-05,2.45402448362242E-11,-1.04730370209527E-10,-8.18081102860191E-10,4.46957637567635E-10,3.49132345256464E-09,2.72718008176298E-08,-0.000839096144773,0.004195295274258,0.032487459480763,-0.000258485116477,0.003092099182475,0.032435637291131,1.54217048020655E-06,-8.31354807218077E-09,0,5.80099538183276E-07,0,5.28309733738297E-08,-0.000900829156799,0.00455380226815,0.035232575733841,8
-6.80844095768407E-06,2.90452808258124E-05,0.000226885473239,2.45712547530808E-11,-1.04822671376237E-10,-8.18816070502493E-10,4.47180764640009E-10,3.49312601066742E-09,2.72863456274308E-08,-0.000842729059514,0.004210793413222,0.032608523964882,-7.1091429711817E-05,0.004170428617516,0.032405507835165,1.52395909935876E-06,-9.89190951372621E-09,0,5.75311332795536E-07,0,5.26617647267358E-08,-0.000902068391811,0.004559088930438,0.035273872181345,8
-5.67528422834585E-06,2.42019123106729E-05,0.000189055019291,2.46023028338538E-11,-1.04915055809673E-10,-8.19551704278609E-10,4.47404030490262E-10,3.49492945694863E-09,2.73008975426592E-08,-0.000845410046168,0.004222226329148,0.032697834074497,-0.001208134405437,0.005057044206016,0.032489899825848,1.57423892233055E-06,-2.65597659421246E-08,0,5.74326975311124E-07,0,5.40838982487912E-08,-0.000903308409525,0.004564376912303,0.035315179640076,8
2.60343153968279E-06,-1.10979408418643E-05,-8.66938498802483E-05,2.46333890785433E-11,-1.05007530448731E-10,-8.20288004188541E-10,4.47627435118392E-10,3.49673423549746E-09,2.73154601160286E-08,-0.000841976492666,0.004207589663565,0.032583497464657,-0.001159978031547,0.005044458348118,0.032513254179741,1.65883500358177E-06,-3.6844031825467E-08,0,5.91676098338212E-07,0,5.87028310405913E-08,-0.00090454921042,0.004569666214186,0.035356498114196,8
4.64862114313291E-06,-1.98086363525363E-05,-0.000154741894221,2.46645152218727E-11,-1.05100081415621E-10,-8.21024970232287E-10,4.47850950768824E-10,3.49853990222471E-09,2.7330033347539E-08,-0.000840391323436,0.004200835246593,0.03253073245287,-0.002132834175405,0.004409481633123,0.03273697767926,1.85017722742487E-06,1.42127394298086E-08,0,5.74134105590929E-07,0,5.63291777666564E-08,-0.000905790794975,0.004574956836525,0.035397827607869,8
4.88379919261206E-06,-2.08028322958853E-05,-0.000162511176313,2.46956795291187E-11,-1.05192715649238E-10,-8.21762657920999E-10,4.48074605197135E-10,3.50034667917498E-09,2.73446136844768E-08,-0.000834936043248,0.004177597817034,0.032349202781916,-0.000462030265281,0.006130633526245,0.032284768254292,1.48996730331419E-06,1.48506025254846E-08,0,5.83725181968475E-07,0,5.77087995168313E-08,-0.000907033163671,0.004580248779758,0.035439168125265,8
-1.10115649931686E-06,4.68864936919999E-06,3.66282256436534E-05,2.47268820002811E-11,-1.05285433149582E-10,-8.22500956232375E-10,4.48298398403324E-10,3.50215478839289E-09,2.73592046795557E-08,-0.000838805630337,0.004194074310362,0.032477919012308,-0.001574851957208,0.004553231790018,0.032653522844554,1.63721119861293E-06,-6.10269079714954E-09,0,5.50061542980984E-07,0,5.3710898839654E-08,-0.000908276316987,0.004585542044326,0.035480519670557,8
5.65743562219723E-07,-2.40797953665606E-06,-1.88117119250819E-05,2.47581243700834E-11,-1.05378226977759E-10,-8.23239976188717E-10,4.48522302631815E-10,3.50396378578921E-09,2.73738045564187E-08,-0.000840815424453,0.004202628973871,0.032544746994972,-0.00199343476938,0.004558218182924,0.032733510528399,1.74986405454547E-06,2.81189898032608E-08,0,6.01118642862275E-07,0,6.23247586872822E-08,-0.000909520255403,0.004590836630669,0.035521882247927,8
-8.69437553774333E-06,3.6991827073507E-05,0.000288993964205,2.47894049038022E-11,-1.05471111011557E-10,-8.23979662278873E-10,4.48746345638185E-10,3.50577389340856E-09,2.73884150914228E-08,-0.00085096078692,0.00424579391256,0.03288196772337,0.001048458517528,0.003951072668827,0.032990299376993,1.58991360876826E-06,-4.54883419820362E-09,0,5.65874529456778E-07,0,5.81709720393064E-08,-0.000910764979401,0.004596132539227,0.035563255861554,8
-5.79949892198783E-06,2.46656272793189E-05,0.000192700375919,2.4820725336161E-11,-1.05564078312081E-10,-8.24720070013996E-10,4.48970527422432E-10,3.50758533329554E-09,2.74030327318542E-08,-0.000849805481266,0.004240880720317,0.032843582332134,0.000368249055791,0.004098104363037,0.032317976604778,1.55214422647987E-06,3.24611413304865E-08,0,5.75932688207104E-07,0,6.27839682465492E-08,-0.000912010489462,0.00460142977044,0.035604640515616,8
2.63825359070324E-06,-1.12163743324345E-05,-8.76294943736866E-05,2.48520839324362E-11,-1.05657121940439E-10,-8.25461088371782E-10,4.49194847984558E-10,3.50939766136094E-09,2.74176610304266E-08,-0.000849936506711,0.004241437651217,0.032847933471203,-0.00101612054252,0.004306319255337,0.033030127131301,1.76238188487332E-06,-8.40615665964606E-09,0,5.91019727380626E-07,0,5.4579434305424E-08,-0.000913256786067,0.004606728324748,0.035646036214299,8
-3.11629764837562E-06,1.3243697139842E-05,0.000103470010799,2.48834806926279E-11,-1.05750255774417E-10,-8.26202828374534E-10,4.49419279568986E-10,3.51121132169396E-09,2.74322999871401E-08,-0.000853107660078,0.004254914354533,0.032953225076199,-0.000818650731551,0.004216535746049,0.032957462777416,1.76140247276635E-06,1.22016832193594E-08,0,5.58809801987081E-07,0,5.58307675646574E-08,-0.000914503869698,0.004612028202595,0.035687442961797,8
-8.37712889278919E-07,3.55876977664593E-06,2.78043407888617E-05,2.49149173514596E-11,-1.05843465936228E-10,-8.26945234511101E-10,4.49643849931292E-10,3.51302587020541E-09,2.74469478256378E-08,-0.000856180966366,0.004267970100045,0.033055230975151,0.000730956193508,0.004387156849856,0.033216689897377,1.8640859025254E-06,-1.24827872483024E-08,0,5.77896685172163E-07,0,5.97927538592558E-08,-0.000915751740837,0.004617329404421,0.035728860762305,8
2.03047150648672E-07,-8.62254807998397E-07,-6.73683371132938E-06,2.49463939089312E-11,-1.0593676630366E-10,-8.27688362292633E-10,4.49868559071476E-10,3.51484175098449E-09,2.74616045459197E-08,-0.000856530677993,0.004269455559552,0.033066835254431,0.000936645167792,0.004436967320945,0.033103841719888,1.74024660282157E-06,-3.52410367554512E-08,0,5.59766192509414E-07,0,5.67144162744171E-08,-0.000917000399968,0.004622631930667,0.035770289620014,8
-5.18237175128888E-06,2.19989433389856E-05,0.000171881605638,2.49779086303192E-11,-1.06030142998925E-10,-8.2843210069683E-10,4.50093379233962E-10,3.51665851994198E-09,2.74762701479858E-08,-0.000859523075633,0.004282158333808,0.033166080713272,0.000553361652413,0.003631806063284,0.03302187208789,1.58284728968283E-06,2.54325058790528E-08,0,5.7299837408209E-07,0,5.84885810894775E-08,-0.000918249847572,0.004627935781777,0.035811729539123,8
9.4506613095291E-06,-4.01023498852737E-05,-0.000313332071528,2.50094632503473E-11,-1.06123609899811E-10,-8.29176560745992E-10,4.50318338174327E-10,3.51847662116711E-09,2.74909464081929E-08,-0.000851288496051,0.004247216042131,0.032893069088459,9.41409347982869E-05,0.00604767175727,0.032960854756738,1.7050917904271E-06,-1.57080499718631E-08,0,5.89591081734397E-07,0,6.21146796220273E-08,-0.000919500084134,0.004633240958192,0.035853180523837,8
9.13377277811378E-07,-3.87280806535273E-06,-3.02770895359572E-05,2.50490600484099E-11,-1.06210429340337E-10,-8.30338797719321E-10,4.50342457769537E-10,3.52071660714159E-09,2.75244858016777E-08,-0.000851791235618,0.004249347839504,0.032909732311964,-0.001962186929647,0.004190691349033,0.033020806076638,1.77709182480612E-06,1.9270482098932E-08,0,5.84330052788573E-07,0,6.54555876167251E-08,-0.000920751310023,0.00463854627667,0.035894656786728,8
-2.69134716290864E-06,1.13683336167014E-05,8.93310716492124E-05,2.52187246779778E-11,-1.06524684906351E-10,-8.37058811153923E-10,4.49963594162384E-10,3.53576257161592E-09,2.77836207374094E-08,-0.000857316306792,0.004272685851902,0.033093120902777,-0.003145094928304,0.004740542881596,0.033303050587298,1.77658409938886E-06,-9.72995195525073E-09,0,5.74096702621318E-07,0,6.46784954483337E-08,-0.000922006766242,0.004643849362968,0.035936327834939,8
7.60001697130974E-08,-3.19562275308272E-07,-2.52567974712292E-06,2.54430539137207E-11,-1.06981964953512E-10,-8.45538639104859E-10,4.49833642557351E-10,3.55528806395E-09,2.80994392198863E-08,-0.000857512757648,0.004273511935025,0.03309965133667,0.000198794556129,0.005749206550809,0.033101361283943,1.66627512498962E-06,1.57079433904528E-08,0,5.91695027196693E-07,0,6.31897520975144E-08,-0.000923267793949,0.004649151683423,0.035978235053799,8
5.6470184972568E-06,-2.36297346418723E-05,-0.000187845245819,2.56827944328242E-11,-1.07468665910826E-10,-8.5432527718865E-10,4.49698500659679E-10,3.57489127189581E-09,2.84187020582749E-08,-0.0008545780438,0.004261231515557,0.033002026379109,0.003826364611409,0.005393418129859,0.033196337405371,1.51970289152814E-06,-7.7481940863322E-09,0,5.93562049289176E-07,0,6.42846416099019E-08,-0.000924534748805,0.004654453207435,0.03602037967189,8
1.87161845133232E-06,-7.79223773861304E-06,-6.23048254055902E-05,2.59356685433643E-11,-1.07979764019106E-10,-8.63379645554829E-10,4.49559584003723E-10,3.59456797660584E-09,2.87412813548826E-08,-0.000855106161907,0.004263430368155,0.033019609749317,-0.00049273733284,0.003693303653805,0.033191831775581,1.8145914282286E-06,-3.09103285189849E-08,0,5.80641540182114E-07,0,5.92531286258691E-08,-0.000925807925672,0.004659753912513,0.036062762806436,8
0.012938530184329,0.000938866520301,-0.001059377915226,0.003102832008153,0.000225152703933,-0.000254052953096,1.63378936122172E-05,-1.8435001038597E-05,2.08012879738817E-05,-0.002399314427748,0.004151372704655,0.033146042376757,-0.001274423318497,0.003686645971434,0.033557949061758,1.77048923433176E-06,-2.00200336308853E-08,0,5.83870985337853E-07,0,5.86466732954705E-08,0.012999959356408,0.005670257921379,0.034922552065539,8
0.041672844439745,0.002367458771914,-0.010931317694485,0.012717512436211,0.000722489377949,-0.003335965564474,4.1045048419619E-05,-0.000189518177649,0.000875066325534,0.008115983568132,0.004748643375933,0.030388465151191,0.01435306791624,0.006055665070084,0.031183939924998,1.67085602242878E-06,-1.65058402501472E-08,0,5.53179233975243E-07,0,5.3498343532965E-08,0.041192946064428,0.007271918127332,0.027527172127271,8
-0.069812163710594,-0.003896733978763,0.009370286017656,0.028610244393349,0.001596949761733,-0.00384010700509,8.91375966602936E-05,-0.00021434482187,0.000515424530022,0.042018845677376,0.006640971172601,0.025838000699878,0.040806345975218,0.008006326701021,0.025587090646594,1.62579556217679E-06,-4.26889492644023E-08,0,5.98324220391078E-07,0,5.94854263624711E-08,0.083479353640924,0.009632235835914,0.02185143147842,8
-0.121361836791039,-0.003644403070211,0.036809433251619,0.031213922426105,0.000937330129091,-0.00946728233248,2.81473057839321E-05,-0.000284295238089,0.002871457254514,0.072242006659508,0.007548147812486,0.016678128391504,0.084551886435325,0.008099701315986,0.018160132747962,1.75530078649899E-06,-6.12606996241993E-08,0,5.79405480038986E-07,0,6.31450518540078E-08,0.127648008865976,0.01095858671791,0.0084549364408,8
0.184990555047989,0.002249681856483,-0.019890146329999,0.031008237972856,0.000377093150746,-0.003333999542519,4.58585327578476E-06,-4.05449791287538E-05,0.000358470948413,0.13906329870224,0.008360707201064,0.00949440151453,0.127290849834786,0.010755804367694,0.005210723666748,1.89511661119468E-06,6.74329037053667E-09,0,6.03368846441299E-07,0,7.46068593571181E-08,0.17167089959382,0.011493951857607,0.0037216041456,8
-0.026803877204657,-0.000114604568807,0.001650291262195,0.031149700284004,0.000133185880259,-0.00191785977222,5.69459018606722E-07,-8.20013792690588E-06,0.00011808094132,0.179528787732124,0.00853371527046,0.007003440055996,0.170856378363952,0.010728474902465,0.000732839145743,1.74706485722709E-06,5.78411274432256E-08,0,6.08499419740838E-07,0,7.59376348469232E-08,0.215794094295651,0.011682608128309,0.00100497775499,8
0.256709605455399,0.000147376820678,-0.010815612971783,0.030831290408969,1.77002239070134E-05,-0.001298974850215,1.01616874914612E-08,-7.45740635466063E-07,5.47280251339544E-05,0.224985361099243,0.008559813722968,0.005088354926556,0.218284584706105,0.011723899167582,-0.001711197899181,1.67008045082184E-06,5.85693804566745E-09,0,5.65093330351374E-07,0,7.12284986548184E-08,0.259691196970484,0.011707809427213,-0.000844482033224,8
-0.092844165861607,0.000138678908115,-0.001135352416895,0.02328878454864,-3.47858513123356E-05,0.00028478880995,5.19587217695516E-08,-4.25381642799039E-07,3.48256321558438E-06,0.250607758760452,0.008521545678377,0.005401708185673,0.257977437437201,0.010557471214716,-0.00381248603588,1.74845013134473E-06,-4.58394922020489E-09,0,5.39529594334454E-07,0,2.67374478113425E-08,0.297842855386332,0.011650823287106,-0.00037794136298,8
0.015458128415048,-1.36374883368262E-05,-0.000240003908402,0.028069002553821,-2.47630687226774E-05,-0.000435801135609,2.18465050494387E-08,3.84472997438934E-07,6.76627678330988E-06,0.295265972614288,0.008482146076858,0.004708282183856,0.291145666903204,0.011422645766953,-0.003420699444074,1.62681180881918E-06,-1.76865970757945E-08,0,5.94365758388449E-07,0,5.07871291688389E-08,0.339727371214479,0.011613871879112,-0.001028243053876,8
-0.066495195031166,0.000229310957366,0.002317644655705,0.030983349308372,-0.000106847146526,-0.001079903566279,3.68466061217987E-07,3.72408453586104E-06,3.76393036276568E-05,0.35404160618782,0.008279478177428,0.002659868448973,0.339542112293755,0.010511543215024,-0.003989938243151,1.59890760187409E-06,-1.56136898965542E-08,0,5.46439480331173E-07,0,2.56154191191627E-08,0.383732590773445,0.011462118365051,-0.002562015005216,8
0.052762724459171,-0.000284810550511,-0.000429477804573,0.027338575571776,-0.000147572267451,-0.000222530419705,7.96587698914664E-07,1.20120807878266E-06,1.81135214916139E-06,0.379749119281769,0.008140712976456,0.002450614934787,0.377991252329762,0.009522709425519,-0.005640320967841,1.70980376879015E-06,-7.40760413009411E-08,0,5.72392764297547E-07,0,7.00545399467956E-08,0.425068543900015,0.011238988958246,-0.002898481213492,8
0.136422723531723,-0.001036169589497,-0.005268370267004,0.029974350705743,-0.000227663767873,-0.001157548977062,1.72917134477757E-06,8.79191520652967E-06,4.47022030130029E-05,0.432945162057877,0.007736725732684,0.000396832532715,0.422490631412004,0.009521860999627,-0.005888627639462,2.07939274332602E-06,1.20994005925468E-08,0,5.28602811300516E-07,0,4.78595403308191E-08,0.468351299903175,0.010910244058417,-0.004569973878507,8
-0.025804098695517,0.000132167027914,-0.002436384558678,0.031005661934614,-0.000158809139975,0.002927508438006,8.13410849787033E-07,-1.49945217344794E-05,0.000276410981314,0.439456462860107,0.007703280542046,0.001012413413264,0.46242471532521,0.009882737925731,-0.007361130279552,2.10722578231071E-06,1.37900055818818E-08,0,5.61793967790436E-07,0,7.28238589431385E-08,0.51237236179311,0.010684770823497,-0.000413570893008,8
0.33871927857399,-0.000216794665903,-0.001165396068245,0.027867082506418,-1.78361115104053E-05,-9.58793607424013E-05,1.14158673625298E-08,6.13668476034945E-08,3.29882112737323E-07,0.508771061897278,0.007658916059881,0.000773929525167,0.508407634588318,0.007745768201402,-0.003379513820549,2.09352970159671E-06,1.94078673132481E-08,0,5.86132728130906E-07,0,8.63720117649791E-08,0.554105952940546,0.010658059558215,-0.000557159304083,8
