noisy_motion_x,noisy_motion_y,noisy_motion_theta,noisy_motion_cov_xx,noisy_motion_cov_xy,noisy_motion_cov_xtheta,noisy_motion_cov_yy,noisy_motion_cov_ytheta,noisy_motion_cov_thetatheta,kalman_prediction_x,kalman_prediction_y,kalman_prediction_theta,lidar_x,lidar_y,lidar_theta,lidar_cov_xx,lidar_cov_xy,lidar_cov_xtheta,lidar_cov_yy,lidar_cov_ytheta,lidar_cov_thetatheta,ground_truth_x,ground_truth_y,ground_truth_theta,alpha
4.846542651648633e-06,-2.8863065381301567e-05,-0.00022260691912379116,8.568938961173167e-12,-5.103140132689532e-11,-3.935806125454633e-10,3.0391206218283173e-10,2.3439272744951722e-09,1.8077582097930645e-08,-6.573020073119551e-05,0.00039859063690528274,0.0030713819433003664,-0.005353300534626647,-0.0044429650119175,0.0028879502844244144,2.2633798835158814e-06,5.608166588899621e-07,0.0,3.886479589709779e-06,0.0,4.8404238839339087e-08,-0.00010762368859788905,-0.00010762368859788905,0.00463172749936283,8
4.6940390348026995e-06,-2.7942045562667772e-05,-0.00021550824749283493,8.58050609731098e-12,-5.107688577643543e-11,-3.9394001949411006e-10,3.0404365136682543e-10,2.3449933106434173e-09,1.8086199204958575e-08,-6.120460602687672e-05,0.0003716512874234468,0.0028636071365326643,-0.006858299562655365,-0.0013902152914918907,0.003151352375597199,2.2285362319962587e-06,6.070183644624194e-07,0.0,3.614570005083806e-06,0.0,4.356270721928013e-08,-0.00010835600112427818,-0.00010835600112427818,0.004665348734701784,8
2.295800641149981e-06,-1.3659878277394455e-05,-0.00010535665933275595,8.59208797859834e-12,-5.112241185933897e-11,-3.9429975950966423e-10,3.0417532381754597e-10,2.346060234970082e-09,1.8094821641057024e-08,-6.144217331893742e-05,0.00037306477315723896,0.002874509198591113,-0.0062689406105237155,-0.0024901941766113343,0.003155764923795185,2.2545948468177812e-06,4.706630534201395e-07,0.0,3.844867933366913e-06,0.0,4.8698236554400864e-08,-0.00010908880770351976,-0.00010908880770351976,0.004698977983782814,8
3.058746870010509e-06,-1.819103090383578e-05,-0.00014030786405783147,8.603683737673506e-12,-5.116797263671202e-11,-3.9465980483655017e-10,3.0430705177941775e-10,2.3471273813413518e-09,1.810344940622599e-08,-6.0875147028127685e-05,0.00036969257052987814,0.002848499221727252,-0.010006147539012772,-0.004123814098971739,0.003145114170471156,2.365769887546776e-06,6.592482577616465e-07,0.0,4.100895694136852e-06,0.0,5.084185161763344e-08,-0.00010982210862299936,-0.00010982210862299936,0.004732615249122652,8
-3.090828158747172e-06,1.8373411876382306e-05,0.00014171766815707088,8.61529424189822e-12,-5.12135750474485e-11,-3.950201554747679e-10,3.0443883525244075e-10,2.3481951938464363e-09,1.8112082500465476e-08,-6.486241181846708e-05,0.00039339481736533344,0.0030313192401081324,-0.006641996272510574,-0.004817952889454379,0.003004764614695152,2.3561224224977195e-06,4.972204692421656e-07,0.0,3.767639100260567e-06,0.0,4.7085489285336735e-08,-0.0001105559041702656,-0.0001105559041702656,0.004766260533239025,8
-5.845530267833965e-06,3.473282413324341e-05,0.00026790681295096874,8.626919491272478e-12,-5.12592121526545e-11,-3.9538081142431736e-10,3.04570674236615e-10,2.3492636724853355e-09,1.812071914741864e-08,-6.889957148814574e-05,0.0004173827182967216,0.0032163464929908514,-0.007433205283975203,-0.005315670566960948,0.0027713476055808103,2.3468530798709253e-06,4.896847372037882e-07,0.0,4.91794935442158e-06,0.0,6.797434082272957e-08,-0.0001112901946330536,-0.0001112901946330536,0.004799913838651934,8
3.1213789952744264e-06,-1.8538041331339628e-05,-0.0001429937401553616,8.638559485796282e-12,-5.130488742177697e-11,-3.9574180044077423e-10,3.047025964875161e-10,2.3503325952134446e-09,1.8129361123442322e-08,-6.437526462832466e-05,0.0003905126068275422,0.003009083215147257,-0.007607113475444238,-0.008586005801933987,0.0027120049595225045,2.382904312980827e-06,3.942255659694638e-07,0.0,4.054526925756363e-06,0.0,6.51471978585505e-08,-0.00011202498029924419,-0.00011202498029924419,0.004833575167880135,8
-7.174646725616185e-06,4.259113484295085e-05,0.000328535184962675,8.650214225469632e-12,-5.135060432426286e-11,-3.9610309476856287e-10,3.048345742495684e-10,2.3514021840753685e-09,1.8138008428536523e-08,-6.851566286059096e-05,0.00041509143193252385,0.003198676509782672,-0.006479375221404106,-0.0058495492047384275,0.0029985551839747863,2.1687994831154356e-06,4.768697863255511e-07,0.0,4.335858193371678e-06,0.0,6.245413430860935e-08,-0.00011276026145693244,-0.00011276026145693244,0.004867244523445029,8
8.88719924319048e-08,-5.27333497757354e-07,-4.067780537297949e-06,8.66188284293079e-12,-5.139635592121827e-11,-3.964646944076833e-10,3.0496663527834755e-10,2.3524722170265022e-09,1.8146659286344402e-08,-6.743494304828346e-05,0.0004086788394488394,0.0031492109410464764,-0.003848605753555827,-0.0061168051332744985,0.0028649978996427195,2.2125580017018365e-06,5.359840429264295e-07,0.0,3.770463081309572e-06,0.0,4.334295411467792e-08,-0.00011349603839440076,-0.00011349603839440076,0.004900921907870385,8
4.626811005437048e-06,-2.7441199563327245e-05,-0.00021168241801206023,8.673567072903232e-12,-5.144214915153711e-11,-3.9682659935813547e-10,3.0509875181827795e-10,2.3535429161114507e-09,1.815531724957964e-08,-6.229276186786592e-05,0.00037818105192855,0.002913949778303504,-0.005829471656405127,-0.007581703491268637,0.002876536490718302,2.2058568447391735e-06,5.986056521578575e-07,0.0,3.9089004530978855e-06,0.0,4.8830216314854624e-08,-0.00011423231141460127,-0.00011423231141460127,0.004934607324326845,8
-2.923927240772173e-06,1.7333617506665178e-05,0.0001337150897597894,8.685277323727814e-12,-5.148803605692365e-11,-3.971893092202805e-10,3.0523122918069134e-10,2.354616723820868e-09,1.8163998305453788e-08,-6.415155803551897e-05,0.00038920031511224806,0.00299895484931767,-0.004298962525874847,-0.01034844386400815,0.0029577175579263474,2.118166094078333e-06,6.638123863922374e-07,0.0,4.165584414295154e-06,0.0,5.163644800632028e-08,-0.000114969081264793,-0.000114969081264793,0.004968300793524577,8
2.415776179987006e-06,-1.4314647160063032e-05,-0.00011042856203857809,8.696997982893251e-12,-5.1533940309544946e-11,-3.975521578603036e-10,3.053636232763779e-10,2.355689643351866e-09,1.8172675808614258e-08,-6.204738019732758e-05,0.0003767320595216006,0.002902769949287176,-0.005172043083216456,-0.011761642002036799,0.00286708294558029,2.1614650904666632e-06,5.785686880699359e-07,0.0,4.648660706152441e-06,0.0,6.350337855565158e-08,-0.00011570634810155207,-0.00011570634810155207,0.005002002309659205,8
1.7289659126618062e-07,-1.0240258916383027e-06,-7.899893716967199e-06,8.708733387208234e-12,-5.157987578718881e-11,-3.979152840560829e-10,3.0549604512764006e-10,2.3567632290166785e-09,1.8181355088131568e-08,-6.165470404084772e-05,0.0003744063142221421,0.0028848277870565653,-0.004259377867654381,-0.008030436785433628,0.0031717026185072382,2.0450481770240003e-06,3.99395986505624e-07,0.0,3.946064680349082e-06,0.0,4.9362125054130956e-08,-0.0001164441121789539,-0.0001164441121789539,0.005035711874050263,8
2.535317946694704e-07,-1.5009329672466265e-06,-1.1579251804505475e-05,8.720352565050327e-12,-5.1625325542259404e-11,-3.982740526264905e-10,3.0562691266666775e-10,2.3578208274699364e-09,1.8189886930031207e-08,-6.309736636467278e-05,0.00038294706610031426,0.002950716996565461,-0.002638791596057205,-0.008938786073123952,0.0030133561993843576,2.1349451344576664e-06,4.719816217857442e-07,0.0,4.136973529966781e-06,0.0,5.163063221402808e-08,-0.00011718236825038197,-0.00011718236825038197,0.005069429345516336,8
-2.2636954781773966e-06,1.3395286259765271e-05,0.00010334262333344668,8.731959599828087e-12,-5.167086550295075e-11,-3.986329599747762e-10,3.057593345179299e-10,2.3588873077073913e-09,1.8198461404494992e-08,-6.505034980364144e-05,0.00039450370240956545,0.0030398748349398375,-0.0026178060608962744,-0.005799353955574159,0.0032297063327151095,2.056825223917258e-06,5.42937357295159e-07,0.0,3.882444161718013e-06,0.0,4.13636307428078e-08,-0.00011792111549952227,-0.00011792111549952227,0.005103154764392665,8
-2.8995261800446315e-06,1.7150085113826208e-05,0.00013231285265646875,8.743605665884058e-12,-5.171658240543664e-11,-3.989932828574183e-10,3.05892700058763e-10,2.3599611154168088e-09,1.8207094498734477e-08,-6.828707410022616e-05,0.00041364823118783534,0.003187574679031968,-0.0018789399936206957,-0.007527905427737387,0.003224026817841642,2.1758162347396137e-06,4.3851872533196e-07,0.0,4.222167717671255e-06,0.0,5.365578914506841e-08,-0.00011866035520480094,-0.00011866035520480094,0.005136888180386785,8
9.95648179014097e-07,-5.886411145183956e-06,-4.5414511987473816e-05,8.755252599301766e-12,-5.176226461345301e-11,-3.9935332818430425e-10,3.060256492659619e-10,2.361032036546362e-09,1.821570272397821e-08,-6.767854938516393e-05,0.0004100505611859262,0.0031598182395100594,-0.0056410111990555095,-0.008539726291326096,0.0031837872601437854,2.2566146071767434e-06,5.781739673693664e-07,0.0,4.1014072849066e-06,0.0,5.058144481040472e-08,-0.00011940008710496254,-0.00011940008710496254,0.005170629571064777,8
-7.452523504980491e-07,4.404060746310279e-06,3.397860928089358e-05,8.76691427786902e-12,-5.1807981515938906e-11,-3.9971367882252196e-10,3.061586817398876e-10,2.3621034017651255e-09,1.8224316278292463e-08,-6.83059188304469e-05,0.00041375801083631814,0.003188422415405512,-0.0032511565325833644,-0.008913650797721615,0.00319864630249796,2.10311600312707e-06,4.133059121613769e-07,0.0,4.138233180128736e-06,0.0,5.009232140196218e-08,-0.00012014031147657232,-0.00012014031147657232,0.005204378938667576,8
-4.552420705294935e-06,2.6890425942838192e-05,0.0002074714284390211,8.778589834224082e-12,-5.185373658234127e-11,-4.000743070164958e-10,3.062917697249645e-10,2.3631754331177035e-09,1.8232935161677233e-08,-7.162865222198889e-05,0.000433384848292917,0.003339851973578334,-0.004537390961582802,-0.011326568233752124,0.0030238355722201553,2.1586406546703074e-06,5.939095331086719e-07,0.0,3.94984954255051e-06,0.0,4.760467930964296e-08,-0.00012088102860149507,-0.00012088102860149507,0.005238136285674475,8
-9.901940529744024e-07,5.8463006098463666e-06,4.510762300924398e-05,8.79028013572869e-12,-5.1899526343213154e-11,-4.004352682773771e-10,3.064249409767683e-10,2.3642479085594914e-09,1.824155937413252e-08,-7.032672874629498e-05,0.0004256980319041759,0.0032805437222123146,-0.0038765520379072035,-0.012214829403081037,0.0031094190534021932,2.1735831978730857e-06,6.112056212259631e-07,0.0,4.236369477439439e-06,0.0,5.041740891442714e-08,-0.00012162223876178123,-0.00012162223876178123,0.005271901614566436,8
-1.5443483789567836e-06,9.114050044445321e-06,7.032158464426175e-05,8.801985182382843e-12,-5.194535773744846e-11,-4.007965348495901e-10,3.0655816773972333e-10,2.365321050135094e-09,1.8250187139301488e-08,-7.035938324406743e-05,0.00042589075746946037,0.003282030811533332,-0.004548243068569095,-0.013090427400961026,0.003136553272244383,2.1361554445320508e-06,5.416054023044126e-07,0.0,4.164914571447298e-06,0.0,6.007120134654542e-08,-0.0001223639422395801,-0.0001223639422395801,0.005305674927821817,8
2.1550972633122e-06,-1.2712718671537004e-05,-9.808982576942071e-05,8.813704106824805e-12,-5.199122729560024e-11,-4.011581067331349e-10,3.066914500138296e-10,2.3663946357999066e-09,1.8258820233540973e-08,-6.784809374948964e-05,0.0004110769077669829,0.0031677288934588432,-0.006293372677076588,-0.011604669918131796,0.0031143777710373553,2.3381210212392034e-06,5.560112299463071e-07,0.0,3.7103229715285124e-06,0.0,4.637233175230904e-08,-0.00012310613931727516,-0.00012310613931727516,0.005339456227922595,8
-4.5127339944883715e-06,2.660828067746479e-05,0.0002053102507488802,8.825437776416312e-12,-5.203713154822154e-11,-4.0151998392801147e-10,3.0682478779908706e-10,2.367468887598534e-09,1.8267456880494137e-08,-7.065643148962408e-05,0.00042763559031300247,0.003295496106147766,-0.0021663764894869764,-0.008632672487269632,0.0030811557745293668,2.2288911623036256e-06,5.910151230636984e-07,0.0,4.3927707338298205e-06,0.0,5.006510761518257e-08,-0.00012384883027740778,-0.00012384883027740778,0.005373245517351207,8
2.0922100247844355e-06,-1.2330704521446023e-05,-9.514588600723073e-05,8.837186191157365e-12,-5.208307743420626e-11,-4.0188219418979543e-10,3.069582088510714e-10,2.368543583486371e-09,1.827609885651782e-08,-6.778950773878023e-05,0.00041073901229538023,0.003165119094774127,-0.0052243475073685125,-0.012293292033366255,0.003026088515909436,2.2374190393747995e-06,3.9466675616495195e-07,0.0,4.374418949737446e-06,0.0,6.724197021412692e-08,-0.00012459201540273874,-0.00012459201540273874,0.005407042798593093,8
3.7384388633654453e-06,-2.2023104975232854e-05,-0.00016993739700410515,8.848949351047963e-12,-5.21290580146605e-11,-4.0224468200733554e-10,3.0709168541420695e-10,2.369618945508023e-09,1.828474616161202e-08,-6.40970392851159e-05,0.0003889867221005261,0.0029972714837640524,-0.00501890625674252,-0.01372413396984501,0.0030722377393536523,2.187675590903382e-06,4.5874804754930665e-07,0.0,4.618528691935353e-06,0.0,7.163379223129596e-08,-0.00012533569497615114,-0.00012533569497615114,0.0054408480741329176,8
