noisy_motion_x,noisy_motion_y,noisy_motion_theta,noisy_motion_cov_xx,noisy_motion_cov_xy,noisy_motion_cov_xtheta,noisy_motion_cov_yy,noisy_motion_cov_ytheta,noisy_motion_cov_thetatheta,kalman_prediction_x,kalman_prediction_y,kalman_prediction_theta,lidar_x,lidar_y,lidar_theta,lidar_cov_xx,lidar_cov_xy,lidar_cov_xtheta,lidar_cov_yy,lidar_cov_ytheta,lidar_cov_thetatheta,ground_truth_x,ground_truth_y,ground_truth_theta,alpha,ekf_pos_x,ekf_pos_y,ekf_pos_theta,ukf_pos_x,ukf_pos_y,ukf_pos_theta
1.27225694086519E-05,-4.52949143436854E-06,-0.000332480267389,1.55961266123938E-09,-5.55253565348579E-10,-4.07575235783497E-08,1.97681482294598E-10,1.45105012450131E-08,1.06512072761689E-06,-0.000288580864435,0.000607376103289,0.008883782662451,0.070156140780393,-0.315246859368008,0.00910254819692,2.14200940718001E-06,8.80411903381173E-07,0,3.50007758243009E-06,0,4.14722691743918E-08,-0.002076710218034,0.006045798719099,0.070010769291828,4,-2.00943957677383E-05,-1.10382626809111E-05,0.070560147601189,-0.001266114549507,-0.036586679898451,0.006023264922167
4.7121437091846E-05,-1.6572676031501E-05,-0.001229267800227,1.58172153152947E-09,-5.56293566766897E-10,-4.12627336743299E-08,1.95649191292446E-10,1.45121585859442E-08,1.07643040792027E-06,-0.000287253846182,0.000606909394264,0.008849163539708,0.068088848627421,-0.32488935196676,0.009087320924161,2.1704470327677E-06,9.57115844357759E-07,0,3.52363576894277E-06,0,4.10497662528542E-08,-0.002086652933805,0.006049295585507,0.070270147198,4,-2.17165598185061E-05,-1.19501564899703E-05,0.070823712538928,-0.001359556353376,-0.042948903744725,0.00628630390842
5.61801898584235E-05,-1.95186421478866E-05,-0.001463003805839,1.60402591209419E-09,-5.57285606550551E-10,-4.17708818645224E-08,1.93617344379504E-10,1.45124285921838E-08,1.08776703200419E-06,-0.000275854836218,0.000602949003223,0.008552318438888,0.067565076197786,-0.331981164160763,0.008761382663258,2.12412123801187E-06,7.48897605262755E-07,0,3.44217869496788E-06,0,3.93438313039951E-08,-0.002096665506826,0.006052774246726,0.070530887380797,4,-2.34026495792752E-05,-1.29006660727211E-05,0.071088648606444,-0.005322562384501,-0.030709515749751,0.006550722752263
-0.000112303619971,3.8542984839296E-05,0.002919360995293,1.62653024382564E-09,-5.58230683900263E-10,-4.22820605194829E-08,1.91586663200738E-10,1.45113467908686E-08,1.09913275991858E-06,-0.00028218945954,0.000605123117566,0.008716989308596,0.064342341760398,-0.324333672070176,0.008811398587321,2.09744121093536E-06,9.30680641886283E-07,0,3.36236348630337E-06,0,4.08975786569954E-08,-0.002106748072871,0.006056234617539,0.070792986216397,4,-2.47993875739983E-05,-1.36901958382517E-05,0.071301849095216,-0.005092057606713,-0.036635981601719,0.006816519850714
-5.11976904817857E-05,1.73568205354968E-05,0.001328536891378,1.64927260737358E-09,-5.59129298416394E-10,-4.27972324246184E-08,1.89553595042469E-10,1.45089318337455E-08,1.11055192064669E-06,-0.000275177619187,0.000602745974902,0.008535037748516,0.063661356362974,-0.326870596623405,0.008666050628331,2.18525542550196E-06,8.98178655006632E-07,0,3.29406452692638E-06,0,4.0148780300342E-08,-0.00211690088239,0.006059676579114,0.071056443039011,4,-2.65919054784745E-05,-1.47060866554314E-05,0.071567920093245,0.000505561442612,-0.055327631204289,0.007043731201846
-1.88311041711131E-05,6.3058546402317E-06,0.000487781886477,1.67223923597248E-09,-5.59972346270143E-10,-4.33159961232832E-08,1.8751444841314E-10,1.45049572353173E-08,1.12201371393894E-06,-0.000297135789879,0.000610098941252,0.009103819727898,0.068452642154846,-0.343094297776092,0.009293530446865,2.05288029064832E-06,9.27039820908249E-07,0,3.65479058928031E-06,0,3.88678706997325E-08,-0.002127124137986,0.006063099977022,0.071321255916288,4,-2.84670391093854E-05,-1.57719894085611E-05,0.071838028326207,0.001616385157413,-0.046683843802818,0.007298709747522
2.4615103029646E-05,-8.14139093563426E-06,-0.000636466662399,1.69547842432394E-09,-5.60775814673065E-10,-4.38395701962691E-08,1.8547537117275E-10,1.44998422157983E-08,1.1335490626152E-06,-0.000309019524138,0.000614029471762,0.009411094710231,0.070333276756969,-0.336907161822569,0.009635250335336,1.96512678485306E-06,7.99502743120684E-07,0,3.27179463965876E-06,0,3.88571450571362E-08,-0.002137418184728,0.006066504710624,0.071587426566459,4,-3.03978130527899E-05,-1.68728788378061E-05,0.072108178874321,-0.000242956005879,-0.047447209036902,0.007568355599468
-1.28463159398962E-06,4.19643242821621E-07,3.31569608533755E-05,1.71895309097891E-09,-5.61520441255681E-10,-4.43669634364596E-08,1.83428605637914E-10,1.44930982770575E-08,1.14513159132912E-06,-0.000297917576972,0.000610402901657,0.009124549105763,0.068460653150448,-0.337708908885144,0.009289783012354,2.00453064280737E-06,7.38421420010127E-07,0,3.53691757482011E-06,0,4.08072580171393E-08,-0.002147783249649,0.006069890606085,0.071854953622391,4,-3.24035995879649E-05,-1.80199258727129E-05,0.07238105860183,0.005016279451455,-0.052957603154154,0.007840751279343
2.85665805677127E-06,-9.21557273159124E-07,-7.35992070985958E-05,1.74276515441107E-09,-5.62215662913701E-10,-4.49007586666994E-08,1.81370640728318E-10,1.44849749972309E-08,1.15682723844657E-06,-0.000310973759042,0.000614614808001,0.009460929781199,0.073705836561642,-0.343171620187351,0.009653086613103,1.93979008145107E-06,7.64709682243847E-07,0,3.52347615262261E-06,0,3.80055098503362E-08,-0.00215821985921,0.006073257454062,0.072123843387239,4,-3.44647654220012E-05,-1.92022533847463E-05,0.072653967753129,0.000110364154791,-0.056873948008842,0.008113184538601
2.81546022051771E-06,-8.96945323347609E-07,-7.24070632713847E-05,1.76681358432518E-09,-5.62868973652542E-10,-4.54383197734387E-08,1.7931800488924E-10,1.44756748809982E-08,1.16856733711757E-06,-0.000311530253384,0.000614792050328,0.00947524048388,0.069286831299229,-0.347197215741287,0.009649617257421,1.81413565769617E-06,6.72214980568242E-07,0,3.47794616573083E-06,0,3.73685686838598E-08,-0.002168728229801,0.006076605195838,0.072394094124293,4,-3.64841251186448E-05,-2.03640633823771E-05,0.072914581336758,0.002548605102163,-0.056490765637136,0.008346047200409
4.55392946605571E-05,-1.43256529554492E-05,-0.001169047085568,1.79115755560844E-09,-5.63458502078618E-10,-4.59811175801406E-08,1.77251560651293E-10,1.44646401523119E-08,1.18038917662489E-06,-0.000328447989887,0.000620114034973,0.009909538552165,0.071306494782541,-0.347405361126938,0.010129610593677,1.70860630532843E-06,6.50502840926493E-07,0,3.32129297930805E-06,0,3.49396174215144E-08,-0.002179308747239,0.0060799335922,0.072665708416487,4,-3.86735127324408E-05,-2.16274685668019E-05,0.073190194689125,0.002347191309275,-0.055699899358166,0.008621051470937
8.33030571811833E-05,-2.58734999079024E-05,-0.002134609268978,1.81585457781353E-09,-5.63995072866419E-10,-4.65305873831312E-08,1.75173958671948E-10,1.44521594691582E-08,1.19232856832241E-06,-0.000326655601384,0.000619557278696,0.009863608516753,0.071101237832224,-0.346628605141762,0.010107288861548,1.70085741046933E-06,6.90450974616397E-07,0,3.42961629939964E-06,0,3.62011647325744E-08,-0.002189961958697,0.006083242424659,0.072938692916244,4,-4.09289561892832E-05,-2.29329457341285E-05,0.07346719535015,0.002702640923723,-0.048959457606846,0.008883669566319
4.8790238906804E-06,-1.49607694766019E-06,-0.000124795697047,1.84089787857999E-09,-5.6448201668502E-10,-4.70864982560215E-08,1.730894177987E-10,1.4438325202093E-08,1.20437880468671E-06,-0.000321485829772,0.000617972051259,0.009731375612319,0.071440288957538,-0.339596002447758,0.009924575162936,1.78439086084836E-06,8.77865033999115E-07,0,3.93593700209749E-06,0,3.93311694324439E-08,-0.002200688380266,0.006086531511001,0.073213053397768,4,-4.32507341279087E-05,-2.42809472556406E-05,0.073745586851963,0.000466044846345,-0.053209893039203,0.009161398370978
1.1175427971466E-05,-3.38295876645134E-06,-0.000285323680146,1.86617832298452E-09,-5.64918223311395E-10,-4.76460222387232E-08,1.71008637805947E-10,1.4423116034834E-08,1.21646644402063E-06,-0.000312520744046,0.000615258235484,0.009502484463155,0.06920360233146,-0.343882201256195,0.009682152756994,1.97923827727209E-06,8.9400674596618E-07,0,3.99663713324117E-06,0,3.98065331808084E-08,-0.002211488201906,0.006089800767764,0.073488787247838,4,-4.56392538443808E-05,-2.5671984743332E-05,0.074025375919684,-6.84748630543545E-05,-0.061119936133155,0.009440526685661
1.27670527945156E-05,-3.81493873646832E-06,-0.000325363274897,1.89179050202881E-09,-5.65288038600897E-10,-4.82115289912599E-08,1.6891434084787E-10,1.44061411688767E-08,1.22865174034814E-06,-0.000299068080494,0.000611238414422,0.009159649722278,0.068643429386119,-0.351744750499581,0.009316194453544,2.00874933398154E-06,8.0775953392731E-07,0,3.96220457332674E-06,0,3.72150807947946E-08,-0.002222361881561,0.006093049944049,0.073765898652926,4,-4.80949287333155E-05,-2.71065696349137E-05,0.074306569301808,0.00082729703549,-0.058217075768883,0.009722460550587
-5.45845323358662E-05,1.60983563546324E-05,0.001388511154801,1.9177723853403E-09,-5.65599456159305E-10,-4.87839351137609E-08,1.66809566159998E-10,1.43876137670418E-08,1.24095663522894E-06,-0.000301066756947,0.000611827883404,0.009210491552949,0.06985730075403,-0.348028370907208,0.009340948314806,2.12609620575677E-06,9.62323497333273E-07,0,4.00137423639535E-06,0,3.88923062644153E-08,-0.002233309976013,0.006096278813436,0.074044394239994,4,-5.06308951341762E-05,-2.85926888927392E-05,0.074590583301812,0.002872793632323,-0.057317672354351,0.010004415414115
-7.75969310780056E-05,2.25850708375219E-05,0.001970261102542,1.94412930198951E-09,-5.65850921674382E-10,-4.93633223186407E-08,1.64694452520209E-10,1.43675027430845E-08,1.25338249290508E-06,-0.000291396281682,0.000609013193753,0.008964948356152,0.072040680333875,-0.347626934276225,0.009067090985364,2.24233144763275E-06,1.16244257242215E-06,0,4.45090427092509E-06,0,3.78576210380288E-08,-0.002244333046309,0.006099487146806,0.074324280658941,4,-5.27012553042775E-05,-2.98093932565857E-05,0.074817974671859,0.000682015933118,-0.058691885743085,0.010287790350892
-3.22200867231004E-05,9.25373751670122E-06,0.000816587998997,1.97086680309155E-09,-5.66040825322745E-10,-4.99497758710277E-08,1.62569180339744E-10,1.43457752344034E-08,1.26593033655809E-06,-0.000287463364657,0.000607883674093,0.008865272626281,0.069092553746756,-0.349294868804822,0.009008335525612,2.27079863179824E-06,1.21875473269029E-06,0,4.8130277718883E-06,0,4.0783071142414E-08,-0.002255431657805,0.006102674712303,0.074605564582834,4,-5.53471905293361E-05,-3.13687247559464E-05,0.075103132389975,0.001525013986084,-0.059048120945094,0.0105725893506
-1.4191019545251E-05,4.02145633415785E-06,0.000358991703251,1.99794358834993E-09,-5.66177993377437E-10,-5.0542187324254E-08,1.60443741625826E-10,1.43226648319228E-08,1.27857106235751E-06,-0.000283645582385,0.000606801768299,0.008768693543971,0.069987197384597,-0.349554292703437,0.008913866470724,2.43505951402767E-06,1.1672244681904E-06,0,4.84738529848983E-06,0,4.16745820075448E-08,-0.002266606248119,0.006105841372061,0.074888249372544,4,-5.80614223826197E-05,-3.29733087925972E-05,0.07538970752415,0.003557507378734,-0.056964110697765,0.010858810192414
-5.60794323973823E-05,1.56791829795111E-05,0.001416010898538,2.02528616100039E-09,-5.66247382316476E-10,-5.11386630819288E-08,1.58316443288342E-10,1.42977985007065E-08,1.29125601233682E-06,-0.000289631512715,0.000608475413173,0.00891983974725,0.072028785779171,-0.347493297250541,0.009054649833554,2.56434032053221E-06,1.48987260217837E-06,0,5.17035368829966E-06,0,4.17879100211849E-08,-0.002277857042966,0.006108986968556,0.075172332989209,4,-6.04246214567622E-05,-3.4374429702351E-05,0.075634631163244,-0.000166542564303,-0.059415167283987,0.011146458998661
-6.92392268319964E-06,1.90969944924291E-06,0.000174503729795,2.05301464717422E-09,-5.66245994537695E-10,-5.17421838708287E-08,1.5617741822016E-10,1.42711131800866E-08,1.3040596513747E-06,-0.000288717885269,0.000608223374002,0.008896813727915,0.068279625811627,-0.349938041201899,0.009059085999536,2.63165566138923E-06,1.52095446992462E-06,0,5.28340751770884E-06,0,4.17875796188127E-08,-0.002289184593941,0.006112111242697,0.07545782156774,4,-6.32663453371294E-05,-3.60641863479095E-05,0.075923847370276,0.007373351167604,-0.056878654987477,0.011421126323208
-5.07321237819269E-05,1.380173216603E-05,0.001276212627999,2.08114148136929E-09,-5.66176938665564E-10,-5.23530054863386E-08,1.54029095034147E-10,1.42426959115483E-08,1.31698743643938E-06,-0.000307823851472,0.000613421201706,0.009377440437675,0.075937887920186,-0.347423857542382,0.009532850004396,2.78253878605028E-06,1.83289228061767E-06,0,5.96904101257678E-06,0,4.34130598137017E-08,-0.002300589476278,0.006115213954168,0.075744721752751,4,-6.66180413290186E-05,-3.80639793391582E-05,0.076258004927933,0.006498136221585,-0.05310595017691,0.011711579722587
-6.79438671795651E-05,1.82297662831843E-05,0.001705984701402,2.10967265878992E-09,-5.66038438343242E-10,-5.2971220299014E-08,1.51871668019332E-10,1.42125111679547E-08,1.33004050439922E-06,-0.000316873483825,0.000615849276073,0.009604665450752,0.07503437599871,-0.34365990717827,0.009732548264357,2.59203966379573E-06,1.74668753061269E-06,0,6.0922980082978E-06,0,4.17667322949455E-08,-0.002312072269541,0.006118294859806,0.076033040210199,4,-6.96096107682172E-05,-3.98550085778457E-05,0.076550317340305,0.00424650864855,-0.055824317151064,0.012004937222105
