noisy motion,kalman prediction,ground truth,motion noise stdev,laser noise stdev,laser range 1,laser range 2,laser range 3,laser range 4,laser range 5,laser range 6
-1.3183178766189805,3.096903502021114,1.6242018240426626,2,1,7.051449775695801,7.037318706512451,8.472149848937988,6.775191783905029,7.846657752990723,6.212802886962891
-0.480462777549779,3.8267360945949007,2.217216101378668,2,1,8.308920860290527,8.711932182312012,6.77878475189209,8.511053085327148,7.53489351272583,8.828265190124512
-0.584136135353677,3.355684877424132,2.564875610068313,2,1,5.737653732299805,6.021128177642822,5.599778652191162,7.1223554611206055,7.651191234588623,5.981017589569092
0.1693369437403898,4.3222311471662485,2.909266360348105,2,1,6.755835056304932,6.685337543487549,6.994035720825195,8.777191162109375,6.804366111755371,8.165233612060547
0.1402113993981159,3.5768355074063907,2.876356092760278,2,1,7.692994117736816,7.478084087371826,7.562939643859863,6.230628967285156,5.785327434539795,5.8602399826049805
2.4297678520294106,4.657249443360064,4.290181753329505,2,1,3.580186367034912,4.7689208984375,5.60990047454834,5.933018684387207,6.4472527503967285,4.326024055480957
2.6149171571962317,5.997146588551038,4.613133611853571,2,1,4.855767726898193,1.8849644660949707,4.19330644607544,5.205495834350586,6.900303363800049,4.65282678604126
2.619823485181032,7.548863547959955,4.617928430891391,2,1,5.710637092590332,4.541816711425781,5.6998138427734375,3.9746792316436768,2.713169574737549,5.682721138000488
3.6973689632444846,7.645769429534364,5.048150215003933,2,1,3.603261232376098,5.096424102783203,4.806344032287598,3.6803503036499023,4.0550737380981445,3.941940069198608
3.535933407930317,6.68815899812842,5.440970319248976,2,1,5.028518199920654,3.593670129776001,3.834765911102295,4.977688789367676,5.636231899261475,4.731525897979736
5.21402652943212,6.931489454180186,5.921813219329944,2,1,1.9124106168746948,2.903519630432129,2.720815896987915,3.282559633255005,4.052900314331055,4.705130100250244
4.659275014140001,7.629168120272317,6.506669544720559,2,1,3.306699275970459,3.547034740447998,3.4570183753967285,3.1483747959136963,2.296170473098755,4.135347366333008
8.117312473184683,8.610402407836848,7.490779262567939,2,1,3.492398738861084,2.4428982734680176,2.3048062324523926,1.8204132318496704,2.558789730072021,1.8846588134765625
