noisy motion,kalman prediction,ground truth,motion noise stdev,laser noise stdev,laser range 1,laser range 2,laser range 3,laser range 4,laser range 5,laser range 6
-8.0225850957377,4.60792682218665,3.93574231201279,8,0.01,5.43073606491089,5.43850040435791,5.42069244384766,5.40502786636353,5.39047288894653,5.39876174926758
-11.3131475199613,4.40334528598854,4.73673075128161,8,0.01,5.61262178421021,5.60991430282593,5.60997533798218,5.60166168212891,5.59280204772949,5.60128545761108
-11.0966706364905,5.20703391029076,4.88918482063631,8,0.01,4.80462312698364,4.79956912994385,4.7958254814148,4.80001878738403,4.79223299026489,4.80267953872681
-9.95970031285452,5.37398561238284,5.33361324550471,8,0.01,4.65217351913452,4.62722539901733,4.65325593948364,4.64926767349243,4.65423488616943,4.64132499694824
-36.7925891059029,5.78106598506271,6.38083477442635,8,0.01,4.2157940864563,4.20372247695923,4.20402336120606,4.20271301269531,4.18492650985718,4.21092796325684
-40.3008374186048,6.84718347855872,7.09283850058054,8,0.01,3.15279674530029,3.14710569381714,3.15588116645813,3.14878749847412,3.16385698318481,3.14924645423889
-48.6099644624045,7.56767221380087,7.87772296740519,8,0.01,2.4598274230957,2.44848585128784,2.43876123428345,2.4321014881134,2.43417882919312,2.42105484008789
-53.503754561962,8.34114700762265,8.59481083333236,8,0.01,1.66649353504181,1.66288793087006,1.66515743732452,1.66965746879578,1.65177774429321,1.67016303539276
-46.8270521885714,9.08807357274576,9.23347890311452,8,0.01,0.939198851585388,0.938242375850678,0.919329404830933,0.935270965099335,0.929899215698242,0.933024227619171
-47.1329606274106,9.71214748470202,0.0,8,0.01,0.293186783790588,0.2903932929039,0.28669148683548,0.313992321491241,0.310081630945206,0.289515405893326
-29.3582184014857,0.512188144331202,0.945808051839807,8,0.01,9.5403995513916,9.52148818969727,9.53897380828857,9.52233600616455,9.54376316070557,9.54677295684814
-34.9271824590062,1.42193109265586,2.02854354105315,8,0.01,8.59875583648682,8.60143375396729,8.59618377685547,8.59285354614258,8.56998062133789,8.57646083831787
-34.7773449591513,2.49997939351023,2.09209316574219,8,0.01,7.51650333404541,7.51179552078247,7.49886178970337,7.5089373588562,7.502272605896,7.49931859970093
-34.1819857190315,2.57932139471033,2.4354159675079,8,0.01,7.44866704940796,7.44747447967529,7.44871473312378,7.4213228225708,7.42755460739136,7.45533847808838
-26.3217713107475,2.92706010282975,2.95375314571285,8,0.01,7.10837078094482,7.09183263778687,7.09139919281006,7.10451555252075,7.0823187828064,7.09093523025513
-27.3772007800736,3.44480903118363,3.34445281210801,8,0.01,6.60261917114258,6.57930517196655,6.55322694778442,6.59040880203247,6.56300449371338,6.57883739471436
-50.1444280967531,3.80367132871304,4.33002291950606,8,0.01,6.20533847808838,6.21066236495972,6.18917798995972,6.18585252761841,6.16745710372925,6.20504140853882
-49.0933972693886,4.81819561975865,4.63672723299729,8,0.01,5.21798849105835,5.21381092071533,5.18184995651245,5.19750261306763,5.19587516784668,5.20950317382813
-47.3575027258403,5.13101999357743,5.06177599185457,8,0.01,4.90605401992798,4.90771102905273,4.89595127105713,4.9075608253479,4.87075662612915,4.88670682907105
-42.0035912987212,5.5462747809425,5.74647144902309,8,0.01,4.49139308929443,4.45989084243774,4.46395301818848,4.47879981994629,4.46209573745728,4.4793872833252
-46.8938980913937,6.21138809116258,6.32610389911924,8,0.01,3.7928524017334,3.79421234130859,3.7910532951355,3.78620266914368,3.78167629241943,3.7852611541748
-42.6370481801756,6.80393184731162,6.70169571685185,8,0.01,3.21675658226013,3.22467947006226,3.2229642868042,3.22480583190918,3.20064282417297,3.20359301567078
-43.3756671158915,7.18084661559955,6.93319360554494,8,0.01,2.8306348323822,2.85501313209534,2.83047342300415,2.81776070594788,2.82988429069519,2.8347806930542
-38.4793445471042,7.41319255355302,8.03931647617228,8,0.01,2.60545063018799,2.6196300983429,2.60606813430786,2.59263014793396,2.61197996139526,2.60398578643799
-42.1428144485757,8.52166032763252,8.45562516224059,8,0.01,1.48723828792572,1.4936329126358,1.48468792438507,1.50292932987213,1.47238218784332,1.48621034622192
-36.4085804109381,8.94998277940142,9.25242910085009,8,0.01,1.07291221618652,1.09087979793549,1.05664134025574,1.09094965457916,1.08432340621948,1.08665359020233
-36.4104237010158,9.73224988680322,9.25055308816579,8,0.01,0.286271452903748,0.283502042293549,0.277076780796051,0.267456382513046,0.27083146572113,0.266771197319031
-40.7963903699842,9.72708148094423,0.0,8,0.01,0.276146948337555,0.286342948675156,0.267449349164963,0.284700810909271,0.286552757024765,0.273695886135101
-41.2195374210238,0.491829681554144,-0.142859230086065,8,0.01,9.54009532928467,9.53746891021729,9.53617668151856,9.51917171478272,9.54580307006836,9.54614543914795
-39.6722437813718,0.32855537415476,0.394300918567436,8,0.01,9.68973064422607,9.67719745635986,9.69060134887695,9.67705059051514,9.67424201965332,9.67358016967773
-48.203459277056,0.860434182168134,1.21385005030045,8,0.01,9.15252780914307,9.13973712921143,9.14533996582031,9.12825107574463,9.14071178436279,9.14741992950439
-48.1883171254545,1.69495998058212,1.23606531341412,8,0.01,8.34053230285645,8.31615924835205,8.30401706695557,8.30558300018311,8.33277797698975,8.32619476318359
-48.14859394996,1.71053563230291,1.27482509112117,8,0.01,8.33188343048096,8.30000305175781,8.28949451446533,8.30828666687012,8.3017692565918,8.29186058044434
-57.1087639535531,1.74079585695457,1.97100565779565,8,0.01,8.26699542999268,8.27274322509766,8.26555347442627,8.25158023834229,8.25804042816162,8.24798011779785
-57.0948586759713,2.4439613336004,1.86038623441376,8,0.01,7.57356977462769,7.56582546234131,7.56763935089111,7.55517816543579,7.55600833892822,7.57232284545898
-67.6211786072915,2.3358380202886,2.53365834595523,8,0.01,7.7108850479126,7.68648815155029,7.66277313232422,7.65115547180176,7.66725778579712,7.67336797714233
-66.9634885603622,3.0130514547471,3.14131939019031,8,0.01,7.00762462615967,7.01357507705689,7.00304794311523,6.98726844787598,6.99929904937744,6.98692417144775
-66.5466972774057,3.61809355121153,3.52554300978276,8,0.01,6.39621877670288,6.39345407485962,6.3949031829834,6.40674781799316,6.39752292633057,6.38167142868042
-70.5970450242292,3.99955690339989,3.95100893029014,8,0.01,6.02005195617676,6.00223875045776,5.99966907501221,6.01313543319702,5.99491024017334,6.01020526885986
-68.821679246503,4.42342874656746,4.43846404992108,8,0.01,5.58725547790527,5.58392095565796,5.5782585144043,5.59488725662231,5.59320402145386,5.57889413833618
-82.0984674522213,4.90445598675446,5.64787104351034,8,0.01,5.09073209762573,5.09353733062744,5.09692335128784,5.10186529159546,5.07836818695068,5.08756589889526
-84.5967295414096,6.11948417173801,6.26557018306355,8,0.01,3.88980054855347,3.88868498802185,3.87588000297546,3.88716745376587,3.87799906730652,3.89391231536865
-110.232042615487,6.70906602431005,7.0826366636498,8,0.01,3.27465438842773,3.27826547622681,3.25819373130798,3.26665639877319,3.25835824012756,3.2587103843689
-135.848668527121,7.53434398860768,8.11672492397304,8,0.01,2.464022397995,2.4478816986084,2.43264484405518,2.45864224433899,2.43581461906433,2.46082949638367
-133.825533479738,8.59394357250266,8.59163034389474,8,0.01,1.40725934505463,1.40816140174866,1.4195384979248,1.43249547481537,1.4164822101593,1.42178285121918
-126.971256973068,9.07947258821546,9.46501840099377,8,0.01,0.932538449764252,0.931226670742035,0.940890848636627,0.928478419780731,0.956784188747406,0.941373407840729
-120.832646302882,8.95046184393089,0.0,8,0.01,1.07477843761444,1.05736291408539,1.06050264835358,1.07452630996704,1.0699964761734,1.08263778686523
-120.71442673583,0.495945402121959,0.233692260945383,8,0.01,9.56613349914551,9.55851745605469,9.53287220001221,9.51475715637207,9.5336799621582,9.53482341766357
-117.45539233399,0.72251296893944,0.69621628632102,8,0.01,9.2938232421875,9.30077743530273,9.29959678649902,9.28872585296631,9.31004619598389,9.28127288818359
-158.21775234198,1.12207652584685,1.81613653641855,8,0.01,8.8586368560791,8.8483362197876,8.8385009765625,8.835862159729,8.82653522491455,8.83632946014404
-157.814418295541,2.27973082557282,2.01889835164796,8,0.01,7.74892854690552,7.71932744979858,7.73754119873047,7.72096538543701,7.73436975479126,7.72005271911621
-148.681399861298,2.51148178273866,3.39110000958002,8,0.01,7.53923845291138,7.5166163444519,7.50407600402832,7.51014137268066,7.49963092803955,7.51755619049072
-149.008614031938,3.87040110281683,2.98813615030412,8,0.01,6.15081453323364,6.1372389793396,6.13957691192627,6.14879131317139,6.13067722320557,6.1274938583374
-150.305114614251,3.47208899910146,3.47245062122544,8,0.01,6.54610586166382,6.53959894180298,6.54233598709106,6.53883504867554,6.52708148956299,6.52678966522217
-153.705671290684,3.94575291946697,3.87127163561172,8,0.01,6.08027267456055,6.06753730773926,6.04941034317017,6.06835031509399,6.04990959167481,6.06756639480591
-158.062950603183,4.34736509636223,4.38926855860449,8,0.01,5.6883978843689,5.68576002120972,5.66843605041504,5.64669370651245,5.66268157958984,5.64916896820068
-158.689652940669,4.86317525220114,5.0226796764516,8,0.01,5.144127368927,5.14883995056152,5.13539838790894,5.14088439941406,5.14965867996216,5.13677072525024
-159.011149097697,5.48940977033765,5.4188784877214,8,0.01,4.52926349639893,4.51604270935059,4.52244710922241,4.50940704345703,4.52541208267212,4.5097599029541
-162.894248370997,5.88584063374236,6.13974156109545,8,0.01,4.1162109375,4.12790393829346,4.10982990264893,4.11868476867676,4.10881662368774,4.12324190139771
-163.124895803426,6.61511838501456,6.04324024738137,8,0.01,3.38368320465088,3.39658737182617,3.39793848991394,3.39762616157532,3.38580632209778,3.39716482162476
-150.433979449039,6.54634645010203,6.60922478403305,8,0.01,3.4991340637207,3.46958327293396,3.48938393592834,3.47994518280029,3.47667956352234,3.47931337356567
-150.714887672076,7.09334654528959,6.83928902760766,8,0.01,2.93337392807007,2.91285443305969,2.92180967330933,2.92709708213806,2.93711352348328,2.90561985969543
