noisy motion,kalman prediction,ground truth,motion noise stdev,laser noise stdev,laser range 1,laser range 2,laser range 3,laser range 4,laser range 5,laser range 6
11.4066037175814,0.524688910950903,0.236788385551704,2,0.01,9.57609462738037,9.55161190032959,9.53404903411865,9.53080940246582,9.52267074584961,9.52206039428711
10.0760219204175,0.701930806747266,1.33228737047364,2,0.01,9.31778335571289,9.31246566772461,9.30689334869385,9.29303073883057,9.29056739807129,9.29293823242188
11.2215475019854,1.80442380688562,2.06313871132955,2,0.01,8.20635414123535,8.21041393280029,8.19579029083252,8.20612907409668,8.20183658599854,8.20761108398438
11.2090653076701,2.53459419018141,2.05054128764952,2,0.01,7.4808840751648,7.47110223770142,7.46171092987061,7.46432018280029,7.46694850921631,7.46247100830078
11.3268085526849,2.53599448432184,2.13996285493935,2,0.01,7.4701566696167,7.50136661529541,7.48951196670532,7.46540117263794,7.46458435058594,7.48535537719727
12.0806375028331,2.62070725308258,3.26613973028335,2,0.01,7.39640617370606,7.40745878219605,7.38262176513672,7.38526153564453,7.38871765136719,7.39591789245606
0.220964097945451,3.68139263490357,4.57328106660302,2,0.01,6.27671146392822,6.27242374420166,6.27081203460693,6.25542211532593,6.25432538986206,6.28417730331421
0.192818330661371,5.04681431182921,4.54576031926475,2,0.01,4.98040246963501,4.96377944946289,4.96011590957642,4.94625234603882,4.96040534973145,4.95748472213745
0.22087440874686,5.02344587119318,4.57433646483096,2,0.01,5.0019588470459,4.98048257827759,4.98800659179688,4.97680997848511,4.97855281829834,5.00253820419312
2.14064289604457,5.07534364747836,4.96288257161187,2,0.01,4.95351839065552,4.9654221534729,4.94797945022583,4.93394947052002,4.96691179275513,4.9619460105896
2.64672170363771,5.45559779904584,5.29484029414843,2,0.01,4.5787148475647,4.58814191818237,4.54502820968628,4.56879854202271,4.56447315216064,4.56728315353394
0.913209402503053,5.76460630714723,6.03645438504368,2,0.01,4.23528814315796,4.23761606216431,4.23806953430176,4.22523164749146,4.22621488571167,4.23627710342407
1.94708585000423,6.51390777225614,7.09976121195901,2,0.01,3.51042461395264,3.50368475914001,3.49929404258728,3.48760342597961,3.48750805854797,3.50610589981079
1.378406760939,7.58112896131441,6.65106627639631,2,0.01,2.43488526344299,2.43283462524414,2.42895936965942,2.41073203086853,2.43661594390869,2.44292020797729
1.52336526646939,7.13406257550011,6.87603046630942,2,0.01,2.86946654319763,2.90723848342896,2.8707001209259,2.87358021736145,2.86888289451599,2.88469338417053
3.45035270577989,7.35995197303024,7.35959801000823,2,0.01,2.65549373626709,2.66547393798828,2.64940714836121,2.66363549232483,2.66858053207397,2.64851140975952
5.10669400028693,7.83787818197788,7.88770495634724,2,0.01,2.18984341621399,2.17847681045532,2.17417311668396,2.1679847240448,2.17396378517151,2.17718887329102
5.42133231433482,8.36287766614452,8.30609513219209,2,0.01,1.65075409412384,1.6456001996994,1.63607573509216,1.64411520957947,1.63974094390869,1.6430344581604
-5.09858458239305,8.73263740921569,0.0,2,0.01,1.23332512378693,1.22110605239868,1.21840608119965,1.21318376064301,1.22948110103607,1.23269820213318
-5.04606367338429,0.520977599113858,0.455823068946883,2,0.01,9.55704593658447,9.53271579742432,9.54208087921143,9.53823661804199,9.53658008575439,9.52013874053955
-3.99665391713173,0.934175557065613,1.0369978069347,2,0.01,9.11374378204346,9.08898735046387,9.07189464569092,9.0784912109375,9.06898975372314,9.09548950195313
-3.97429111224252,1.51594696763286,1.12425028872695,2,0.01,8.51020240783691,8.49892425537109,8.48556232452393,8.48126983642578,8.49493598937988,8.49221038818359
-3.70790072428439,1.61464959562815,1.32684253903091,2,0.01,8.41919708251953,8.41652297973633,8.41974353790283,8.38618469238281,8.40206050872803,8.40197467803955
-3.77776145511791,1.80968955336043,1.26291066720726,2,0.01,8.22721767425537,8.22089004516602,8.20522212982178,8.20409774780273,8.20711612701416,8.18899250030518
-5.63612336516724,1.73121306620412,1.84378606334473,2,0.01,8.29167175292969,8.27855682373047,8.26529026031494,8.25993156433106,8.26915168762207,8.26061630249023
-16.9425111753952,2.26756934933216,3.42652706161651,2,0.01,7.69179058074951,7.68727350234985,7.68821382522583,7.67351007461548,7.69918823242188,7.69847583770752
-15.4931705699993,3.92400085677796,3.79932052537218,2,0.01,6.11828374862671,6.09594631195068,6.10232353210449,6.10829210281372,6.09452867507935,6.07496881484985
-15.9176113841098,4.2783855686404,4.79580624193332,2,0.01,5.74202394485474,5.74267435073853,5.71773958206177,5.73223257064819,5.7207818031311,5.71907043457031
-15.3399098312298,5.26696774179499,5.06085351260678,2,0.01,4.74415493011475,4.76125764846802,4.7341456413269,4.73708963394165,4.73098802566528,4.74938583374023
-15.1369405888441,5.54526758759358,5.21618236571154,2,0.01,4.50830698013306,4.48776483535767,4.45459794998169,4.48864269256592,4.45435762405396,4.47016716003418
-16.8196325594595,5.698775941389,5.97005653213716,2,0.01,4.29208850860596,4.31260108947754,4.29737329483032,4.29586839675903,4.32027578353882,4.31039333343506
-16.4062197474793,6.44334448390194,6.30214994641111,2,0.01,3.55500793457031,3.56460475921631,3.57072281837463,3.56805729866028,3.56112337112427,3.56359195709229
-16.6556154081697,6.78182349416626,6.54390766012646,2,0.01,3.23640441894531,3.22295045852661,3.21525168418884,3.23251438140869,3.22756600379944,3.23289823532104
-16.8151572515192,7.01231524864467,6.79787437631857,2,0.01,3.00469875335693,2.9909725189209,2.98574423789978,2.99339270591736,2.99365854263306,2.98860001564026
-16.0629956224932,7.27377031241292,7.12904300611421,2,0.01,2.73692440986633,2.75452160835266,2.74055814743042,2.72891211509705,2.72867107391357,2.73730444908142
-16.0163961011465,7.60745624718914,7.17309630950644,2,0.01,2.39443612098694,2.41819858551025,2.41536235809326,2.39111542701721,2.40456056594849,2.39951610565186
-10.7116545375349,7.67766752183475,8.29933521870012,2,0.01,2.35660767555237,2.35286784172058,2.35465669631958,2.35856413841248,2.34837555885315,2.35462665557861
-0.43465472672184,8.82238263121899,9.47014106962212,2,0.01,1.25039529800415,1.23390030860901,1.22305274009705,1.23363423347473,1.25617051124573,1.22847592830658
-0.239538267397657,8.93538974120831,0.0,2,0.01,1.06702864170074,1.07382035255432,1.07941746711731,1.06501877307892,1.06764614582062,1.07039332389832
0.244028886319627,0.514318301536459,0.288058908817855,2,0.01,9.53784275054932,9.55215644836426,9.53666496276856,9.55420589447022,9.54120540618897,9.52998447418213
0.535540145698287,0.771630681013921,0.588598542456225,2,0.01,9.26376819610596,9.23355674743652,9.22853946685791,9.25861358642578,9.23959732055664,9.24793815612793
1.59463438367026,1.08018067613427,1.16663974230785,2,0.01,8.9462890625,8.94986915588379,8.9367733001709,8.94694328308106,8.93805599212647,8.92355346679688
1.79023622052451,1.64252636433804,1.34583389453183,2,0.01,8.39307498931885,8.37075901031494,8.3556489944458,8.37790870666504,8.36556148529053,8.3781156539917
1.79444037198477,1.80899190386503,1.11399755219087,2,0.01,8.19313621520996,8.20036029815674,8.1969633102417,8.19020080566406,8.19807815551758,8.19724369049072
3.26840270361947,1.60400101870714,1.48737841351007,2,0.01,8.43386936187744,8.42091369628906,8.43175888061523,8.40708637237549,8.40435218811035,8.42657375335693
3.12451902615553,1.97115132739162,2.15938517658945,2,0.01,8.06983470916748,8.04465484619141,8.06085109710693,8.05107879638672,8.02630615234375,8.04782676696777
4.02729214248447,2.63278769703353,2.66479198208339,2,0.01,7.39880561828613,7.38238191604614,7.37796306610107,7.36841201782227,7.38181114196777,7.39102363586426
4.72120872439415,3.14887259907701,3.00937914553432,2,0.01,6.87731599807739,6.86306476593018,6.86197805404663,6.8735876083374,6.86300897598267,6.85201215744019
4.23163593768381,3.48727845945384,2.79086868981003,2,0.01,6.5289249420166,6.51469850540161,6.53169059753418,6.52141189575195,6.50860214233398,6.52555274963379
4.3735022055469,3.29173492571326,2.90320499776604,2,0.01,6.75339937210083,6.73094463348389,6.73680639266968,6.75951147079468,6.74010848999023,6.70994377136231
5.27717201524569,3.3910619692736,3.30372073248894,2,0.01,6.65486574172974,6.61926698684692,6.6406626701355,6.61293983459473,6.62725734710693,6.62975311279297
5.20016618416477,3.78588770896218,3.61188364930488,2,0.01,6.24354982376099,6.23468637466431,6.21311807632446,6.23041725158691,6.2362060546875,6.21176481246948
5.07181969241078,4.07880904914976,3.46763228804059,2,0.01,5.92987966537476,5.91909503936768,5.93462562561035,5.92199802398682,5.91957426071167,5.92266798019409
8.00741200226731,3.95269080433135,4.24182731813774,2,0.01,6.06778049468994,6.07892417907715,6.06254196166992,6.07979106903076,6.07035255432129,6.06621646881104
9.21649344089967,4.72207011490823,4.90546687128101,2,0.01,5.31740856170654,5.30049705505371,5.319260597229,5.302565574646,5.28011751174927,5.29683351516724
9.71001951209693,5.37943531383368,5.28996637072488,2,0.01,4.64122295379639,4.63352298736572,4.61974954605103,4.63165044784546,4.63750839233398,4.62557125091553
9.75108708186697,5.76320092220504,5.33352870622843,2,0.01,4.25453090667725,4.23509407043457,4.23612213134766,4.26399946212769,4.23619937896729,4.2469334602356
19.1637501709984,5.86194990805794,6.39146055710153,2,0.01,4.20461130142212,4.21190452575684,4.19972085952759,4.19878578186035,4.19793176651001,4.18438911437988
19.2822439880137,6.85531578873242,6.6593174514993,2,0.01,3.14711117744446,3.14856386184692,3.14935874938965,3.14033150672913,3.14418959617615,3.14171886444092
18.046048314543,7.13870353508804,7.03182675177844,2,0.01,2.87472343444824,2.85663318634033,2.85373616218567,2.866774559021,2.87789821624756,2.86451029777527
17.8832202831684,7.49872881293747,7.43648029583852,2,0.01,2.49959993362427,2.50266313552856,2.49866986274719,2.5135817527771,2.51092123985291,2.50953674316406
20.5318066281401,7.92844408311837,7.99104891074751,2,0.01,2.11051964759827,2.09296083450317,2.09404897689819,2.11247706413269,2.08262944221497,2.08259534835815
21.9910528281545,8.47360844227022,8.53269468380925,2,0.01,1.55687713623047,1.53168118000031,1.53357136249542,1.53093934059143,1.53182220458984,1.53883183002472
22.0383383382385,9.00965225442248,8.60265682624147,2,0.01,0.9983811378479,0.987916052341461,0.995633959770202,0.9924595952034,0.993478536605835,0.997276723384857
22.0470104544677,9.0829127880118,8.61116984450672,2,0.01,0.941783368587494,0.922366440296173,0.920772552490234,0.916765868663788,0.933005034923553,0.92869770526886
27.6154059768308,9.10966630270837,0.0,2,0.01,0.922041893005371,0.918466925621033,0.936262547969818,0.935119211673737,0.922421514987946,0.917904734611511
28.8066079772903,0.521929725998371,0.823483754133255,2,0.01,9.53382587432861,9.53066825866699,9.53408050537109,9.53782081604004,9.52672290802002,9.53654289245606
34.819777216206,1.34560698311495,1.84711223443987,2,0.01,8.72469711303711,8.7162971496582,8.70329761505127,8.7178955078125,8.70053672790527,8.68021202087402
36.3144355174628,2.32422698294074,2.31481094545256,2,0.01,7.71030616760254,7.67834043502808,7.69740390777588,7.6986403465271,7.69866609573364,7.69304752349854
38.6537468245441,2.79491564111851,3.04250143176142,2,0.01,7.23687267303467,7.23364019393921,7.21438121795654,7.2167444229126,7.2189793586731,7.22125577926636
39.6687029664282,3.52342260716152,3.58859568856589,2,0.01,6.50136375427246,6.48505973815918,6.50342226028442,6.47800254821777,6.50121784210205,6.48045444488525
37.5508725747298,4.05322409092816,4.72436782848415,2,0.01,5.94544553756714,5.93360328674316,5.93805980682373,5.9501576423645,5.94482374191284,5.95333480834961
38.0296745396663,5.20093949231786,5.65478493113621,2,0.01,4.82769918441772,4.81891870498657,4.80889415740967,4.80678653717041,4.79573249816895,4.80767822265625
37.2911059319124,6.13223594667917,6.0090455820858,2,0.01,3.8827064037323,3.8897225856781,3.87951707839966,3.85945606231689,3.86802101135254,3.86262249946594
37.2135707175211,6.48080804853151,6.76380890643636,2,0.01,3.52691507339478,3.52768754959106,3.52598118782043,3.5328950881958,3.53429293632507,3.51707196235657
34.8430269145636,7.2287515043052,7.24936128789375,2,0.01,2.77367687225342,2.7785005569458,2.76149892807007,2.76301026344299,2.75573325157166,2.77408123016357
37.1479227714956,7.74166240714346,7.75198730284863,2,0.01,2.29072785377502,2.28933095932007,2.26725316047668,2.27136754989624,2.28843235969543,2.29287838935852
38.2760039315578,8.23574189079909,8.20977820605187,2,0.01,1.78286445140839,1.77643167972565,1.78415262699127,1.77204716205597,1.76741242408752,1.780876994133
37.763161879144,8.68600635149356,8.76905731369199,2,0.01,1.3372710943222,1.3244206905365,1.30920195579529,1.33300113677979,1.32032907009125,1.32507908344269
51.9394306123572,9.3153220357223,0.0,2,0.01,0.770563244819641,0.77043479681015,0.752077400684357,0.762682676315308,0.757486045360565,0.773057818412781
52.03853211053,0.51926078091411,0.078536886996144,2,0.01,9.55402088165283,9.54381370544434,9.53317451477051,9.53198146820068,9.53702449798584,9.52499485015869
48.5272284516077,0.547135708312293,1.20326221639343,2,0.01,9.48027515411377,9.45681667327881,9.45964431762695,9.4352560043335,9.44805431365967,9.43674850463867
41.7494545675974,1.63696129557095,3.12262245319756,2,0.01,8.37043571472168,8.34332370758057,8.32389545440674,8.32696437835693,8.34279155731201,8.32419204711914
41.8406817702999,3.58939858197367,3.53109103547967,2,0.01,6.44137954711914,6.41002511978149,6.40712785720825,6.40134143829346,6.42160224914551,6.41759586334229
42.0731791154473,4.00070445006716,3.87454183032839,2,0.01,6.02952241897583,6.00818777084351,6.01949214935303,5.99840593338013,6.00906181335449,6.00608587265015
43.7371404553769,4.35788761434254,4.54511377333221,2,0.01,5.66245222091675,5.66783571243286,5.65712261199951,5.65729475021362,5.67525577545166,5.64861392974854
43.3597263995677,5.01780303044372,4.27037181170971,2,0.01,5.00250768661499,4.99122905731201,4.9770359992981,4.98426055908203,4.9892144203186,4.98837041854858
43.3016798928476,4.76125959728354,4.13416886016058,2,0.01,5.27541065216064,5.27423667907715,5.26477575302124,5.26944732666016,5.26225996017456,5.23972797393799
51.4255271882851,4.65521642429265,5.06500142443939,2,0.01,5.4036979675293,5.390380859375,5.38779497146606,5.40335130691528,5.38572931289673,5.38680219650269
50.2588760459822,5.53849048135647,5.64437785961885,2,0.01,4.45818281173706,4.48369121551514,4.48047161102295,4.46710872650147,4.45131063461304,4.45876502990723
49.4573367692243,6.11789628387987,6.31655088201965,2,0.01,3.88636016845703,3.87523317337036,3.88694477081299,3.88186383247375,3.87932419776917,3.90422177314758
49.8947978978925,6.78334081440206,8.26847533579541,2,0.01,3.21657013893127,3.22752904891968,3.21665191650391,3.21552491188049,3.22165155410767,3.21739053726196
49.9872293391237,8.73898091893455,8.41761411157947,2,0.01,1.25860857963562,1.27257239818573,1.25174915790558,1.28292059898376,1.25657367706299,1.26654636859894
49.907325489243,8.88978947714132,8.9463151953839,2,0.01,1.1145213842392,1.13891243934631,1.10906267166138,1.1162531375885,1.11681854724884,1.1186854839325
50.7725079992261,9.42894249795325,9.35679277199898,2,0.01,0.572679579257965,0.595443427562714,0.5800421833992,0.586458504199982,0.58340185880661,0.576924085617065
50.6853762620048,9.84657590707307,9.30190365401291,2,0.01,0.174168363213539,0.180518105626106,0.150912761688232,0.171021655201912,0.176005885004997,0.172121480107307
55.2369840899381,9.8080250876315,0.0,2,0.01,0.244913414120674,0.218831926584244,0.222767114639282,0.214812085032463,0.214963644742966,0.226318463683128
55.0490993419625,0.529208854015318,-0.395688647807003,2,0.01,9.54701519012451,9.54725170135498,9.52033519744873,9.54146862030029,9.51602077484131,9.53482055664063
59.6417225707132,0.101148156209425,0.35055646617548,2,0.01,9.95056533813477,9.93241691589356,9.93558120727539,9.92383098602295,9.94348621368408,9.93288612365723
61.9798906413219,0.847993669183783,1.33595691046698,2,0.01,9.17834281921387,9.19072246551514,9.20065689086914,9.18772602081299,9.1599235534668,9.17420291900635
64.3136849095154,1.8202495982513,2.29136230932233,2,0.01,8.22405815124512,8.20636749267578,8.18652439117432,8.20488357543945,8.20169162750244,8.19557094573975
64.1311366565777,2.75823332713804,2.6377863196978,2,0.01,7.2582859992981,7.24463605880737,7.26230573654175,7.2473258972168,7.23619174957275,7.24042892456055
61.0080278333093,3.10665159722445,3.53978476100743,2,0.01,6.9172568321228,6.90803956985474,6.88631248474121,6.87747430801392,6.88374853134155,6.87607669830322
61.1273965003942,4.02036235549286,3.64542705474383,2,0.01,6.00956583023071,6.01797485351563,5.97568559646606,5.98744583129883,5.98277235031128,6.00530576705933
60.7905721352161,4.12569456342262,3.27930864755657,2,0.01,5.89614200592041,5.89054489135742,5.89066648483276,5.90199327468872,5.90087175369263,5.87210559844971
60.6663525665556,3.76097409727797,3.43319619172151,2,0.01,6.2687554359436,6.26573657989502,6.25505971908569,6.25040912628174,6.24022245407105,6.24399042129517
63.3135068159831,3.93204739324644,4.09369625953593,2,0.01,6.10534811019897,6.10722017288208,6.10751628875732,6.08027172088623,6.10315942764282,6.09161615371704
63.6754996117757,4.56512144997119,4.40608560238451,2,0.01,5.44518661499023,5.45579767227173,5.44042682647705,5.44012689590454,5.44144630432129,5.4335298538208
63.7003931033324,4.88499081908589,4.47738113100029,2,0.01,5.13487958908081,5.12776899337769,5.11684799194336,5.11354160308838,5.11627626419067,5.14497661590576
62.1686004674877,4.94157700309727,5.18539103584844,2,0.01,5.06920051574707,5.06377124786377,5.05052042007446,5.06366682052612,5.06808137893677,5.06824541091919
62.1761436552987,5.66250593227299,5.70063600563648,2,0.01,4.33394479751587,4.34680938720703,4.35278177261353,4.34459924697876,4.34638261795044,4.33791589736939
60.5951464262456,6.1791142940292,6.58069548212429,2,0.01,3.84206104278564,3.83570241928101,3.81947302818298,3.8286395072937,3.81044960021973,3.83770704269409
60.8713583496627,7.07164878054906,7.18007771194272,2,0.01,2.96489953994751,2.95913505554199,2.94500207901001,2.94318389892578,2.96828436851501,2.92528486251831
62.4047399910743,7.67142301499022,7.60922036817072,2,0.01,2.35671544075012,2.34724116325378,2.34728622436523,2.33322191238403,2.33509206771851,2.36385488510132
63.6107777092331,8.0947264107449,8.20550654629688,2,0.01,1.92600107192993,1.94231104850769,1.93514311313629,1.93130826950073,1.9266562461853,1.90916788578033
63.9123442735164,8.69194138010835,8.42722125541178,2,0.01,1.30658769607544,1.32275724411011,1.32840931415558,1.33576786518097,1.31407988071442,1.32377684116364
64.4736174577668,8.90284144412938,7.88903600493452,2,0.01,1.1242641210556,1.09890174865723,1.09957051277161,1.12485826015472,1.11207759380341,1.10245954990387
64.4840951923605,8.36962287196164,8.40497245835057,2,0.01,1.6499240398407,1.65799689292908,1.65344142913818,1.64607679843903,1.63308215141296,1.64717864990234
65.0715033470027,8.8906876880542,8.65415164252291,2,0.01,1.13204109668732,1.11498093605042,1.12091732025146,1.12335157394409,1.10964238643646,1.13947010040283
63.3233228638593,9.12846490962002,9.1835257611566,2,0.01,0.879497647285461,0.871518075466156,0.861654460430145,0.876313090324402,0.886786460876465,0.877981603145599
62.2316960506994,9.65530545991808,0.0,2,0.01,0.355258196592331,0.343287318944931,0.34985825419426,0.336642265319824,0.345037341117859,0.337133318185806
62.4060777968418,0.52718681556109,0.474706434366533,2,0.01,9.54905033111572,9.54533958435059,9.54786682128906,9.52968692779541,9.52996158599854,9.5190954208374
62.323071339659,0.944194283578001,0.285155302971377,2,0.01,9.07437419891357,9.06018257141113,9.05819606781006,9.06095314025879,9.06012535095215,9.05331802368164
63.288861001325,0.772169012653735,0.83569055978728,2,0.01,9.2554178237915,9.26604557037354,9.24939155578613,9.24332046508789,9.23725986480713,9.23349189758301
66.5500045513702,1.33268449095379,1.97940084432739,2,0.01,8.69854354858398,8.69788646697998,8.70761871337891,8.68517017364502,8.68075180053711,8.69121742248535
66.4896654713652,2.4514514852697,1.87099710276816,2,0.01,7.57081127166748,7.57056999206543,7.54268217086792,7.55357313156128,7.54523944854736,7.54928684234619
73.4383036606304,2.38031685342969,2.90182116697715,2,0.01,7.67345380783081,7.67223453521729,7.68153524398804,7.66009330749512,7.65460824966431,7.66987037658691
73.5064599491605,3.37453774535227,2.96236086455239,2,0.01,6.6369514465332,6.62085485458374,6.63506937026978,6.63075828552246,6.63066101074219,6.63749551773071
73.812027932715,3.44470032901862,3.21458670786839,2,0.01,6.58909463882446,6.56595659255981,6.59021711349487,6.57694864273071,6.55647087097168,6.57512331008911
71.3816739865443,3.68986560647855,3.97606265458166,2,0.01,6.34650993347168,6.3048996925354,6.31511354446411,6.30703163146973,6.29682302474976,6.31607484817505
71.6838691893246,4.45692903286859,4.16928992866127,2,0.01,5.56205749511719,5.54388809204102,5.55800199508667,5.54075813293457,5.5555911064148,5.54320001602173
72.8363578422749,4.64461451085388,4.69380758727058,2,0.01,5.39138793945313,5.3632435798645,5.36993885040283,5.36170434951782,5.36018562316895,5.37583494186401
73.6940600185676,5.16555629116497,5.43344922239234,2,0.01,4.83772373199463,4.85137271881104,4.84408950805664,4.8441653251648,4.83611917495728,4.83801031112671
67.5878685380639,5.87448884237663,6.32391182438097,2,0.01,4.10784769058228,4.10745239257813,4.09228706359863,4.0923285484314,4.1020655632019,4.09160423278809
68.0578352720192,6.80631092596561,6.8278856685347,2,0.01,3.2393262386322,3.2127103805542,3.21081709861755,3.20410323143005,3.21607851982117,3.19139122962952
68.2154883670647,7.30056166221124,6.215454210429,2,0.01,2.72292017936707,2.71185350418091,2.71007800102234,2.70255875587463,2.71882104873657,2.69776368141174
68.0566858287798,6.69843866289141,6.57256072129102,2,0.01,3.31844019889832,3.33096051216125,3.33115553855896,3.32720708847046,3.30376696586609,3.32568979263306
68.2824262879431,7.0418791464402,6.99829821494327,2,0.01,2.96431851387024,2.95753526687622,2.95857810974121,2.95850491523743,2.9798150062561,2.95912051200867
70.298648329539,7.48905073904849,7.6720316392357,2,0.01,2.54925489425659,2.51875567436218,2.54337167739868,2.54325699806213,2.52571797370911,2.51997494697571
70.3147427569341,8.1431942900533,7.68873774543007,2,0.01,1.85363125801086,1.8630223274231,1.85544061660767,1.8618837594986,1.85637199878693,1.86459636688232
