Test model,Test set,Total Kalman MSe,Total NN MSE,Total EKF MSE,Total UKF MSE,Kalman MSE X,NN MSE X,EKF MSE X,UKF MSE X,Kalman MSE Y,NN MSE Y,EKF MSE Y,UKF MSE Y,Kalman MSE Theta,NN MSE Theta,EKF MSE Theta,UKF MSE Theta
RNN,data/2D/evaluation_data/intel_alpha_8_run_2_merged.csv,0.5799759692286736,10.64351690100644,2.636113480446211,1.107968268467195,0.5799759692286736,10.64351690100644,2.636113480446211,1.107968268467195,0.3096836211995979,10.01214063391665,0.8049022601852719,1.093959072521493,0.8511548826699521,0.8790727531531191,1.3284665111553708,1.3306311775450679
RNN,data/2D/evaluation_data/fbcampus_alpha_4_run_2_merged.csv,16.733371579129646,748.6070572742839,2.876228549522621,23881.51994226116,16.733371579129646,748.6070572742839,2.876228549522621,23881.51994226116,144.54566980710862,670.7912494225224,10.967134846537016,9541.691210876921,0.08812325901858833,0.4335064238939371,0.1469732080753039,0.09279959412723995
RNN,data/2D/evaluation_data/fbcampus_alpha_8_run_2_merged.csv,26.64367622442811,302.0282406413908,1.0424244867141048,1780.4998793047885,26.64367622442811,302.0282406413908,1.0424244867141048,1780.4998793047885,39.18703194862783,1409.0743982962201,0.26522333098450557,143.74705121324004,0.10889975565187221,1.4355473150024316,0.5600416171253653,0.4216724683523401
RNN,data/2D/evaluation_data/intel_alpha_4_run_2_merged.csv,0.19664162643603686,9.751539737305352,1.4035131435562442,0.6853382434896421,0.19664162643603686,9.751539737305352,1.4035131435562442,0.6853382434896421,0.18871886130177004,9.552265894455896,1.6212916477746966,4.523864501072259,0.48659330780180954,0.4327746816785423,0.7624623532014454,0.7527531989031917
